,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-01,HP,83,1,69,0,625,1883,0,362,403.0,4.0,298.0,0,6057.0,21604.0,0.0,Bilaspur,3,0,23,,19,53,0,22,28.0,0.0,43.0,0.0,191.0,634.0,0,382056,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,14687,90,14563,,327875,321940,0,1,2022-01-01 22:46:01,7300000,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,228940,3860,224581,,5861522,5501870,0,25,8.0,0.0
1,1,1,1,2022-01-01,HP,83,1,69,0,625,1883,0,362,403.0,4.0,298.0,0,6057.0,21604.0,0.0,Chamba,2,0,0,,15,42,0,3,3.0,1.0,2.0,0.0,140.0,593.0,0,518844,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,13743,161,13576,,375003,357621,0,2,2022-01-01 22:46:01,7300000,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,228940,3860,224581,,5861522,5501870,0,25,8.0,0.0
2,2,2,2,2022-01-01,HP,83,1,69,0,625,1883,0,362,403.0,4.0,298.0,0,6057.0,21604.0,0.0,Hamirpur,4,0,7,,20,75,0,35,28.0,0.0,40.0,0.0,302.0,867.0,0,454293,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,18098,307,17754,,384002,365031,0,1,2022-01-01 22:46:01,7300000,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,228940,3860,224581,,5861522,5501870,0,25,8.0,0.0
3,3,3,3,2022-01-01,HP,83,1,69,0,625,1883,0,362,403.0,4.0,298.0,0,6057.0,21604.0,0.0,Kangra,34,0,20,,106,260,0,69,155.0,1.0,74.0,0.0,943.0,3380.0,0,1507223,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,52396,1179,51040,,1206595,1155028,0,5,2022-01-01 22:46:01,7300000,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,228940,3860,224581,,5861522,5501870,0,25,8.0,0.0
4,4,4,4,2022-01-01,HP,83,1,69,0,625,1883,0,362,403.0,4.0,298.0,0,6057.0,21604.0,0.0,Kinnaur,0,0,0,,8,12,0,1,2.0,0.0,2.0,0.0,91.0,347.0,0,84298,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,3533,39,3492,,80191,69450,0,0,2022-01-01 22:46:01,7300000,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,228940,3860,224581,,5861522,5501870,0,25,8.0,0.0
5,5,5,5,2022-01-01,HP,83,1,69,0,625,1883,0,362,403.0,4.0,298.0,0,6057.0,21604.0,0.0,Kullu,3,0,0,,15,181,0,4,19.0,0.0,4.0,0.0,372.0,1535.0,0,437474,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,9769,158,9589,,363633,331708,0,10,2022-01-01 22:46:01,7300000,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,228940,3860,224581,,5861522,5501870,0,25,8.0,8.0
6,6,6,6,2022-01-01,HP,83,1,69,0,625,1883,0,362,403.0,4.0,298.0,0,6057.0,21604.0,0.0,Lahaul and Spiti,4,0,0,,0,0,0,2,4.0,0.0,2.0,0.0,3.0,23.0,0,31528,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,2966,18,2944,,32168,25633,0,0,2022-01-01 22:46:01,7300000,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,228940,3860,224581,,5861522,5501870,0,25,8.0,0.0
7,7,7,7,2022-01-01,HP,83,1,69,0,625,1883,0,362,403.0,4.0,298.0,0,6057.0,21604.0,0.0,Mandi,3,0,4,,39,113,0,56,17.0,0.0,32.0,0.0,350.0,1276.0,0,999518,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,32119,463,31633,,793525,747342,0,0,2022-01-01 22:46:01,7300000,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,228940,3860,224581,,5861522,5501870,0,25,8.0,0.0
8,8,8,8,2022-01-01,HP,83,1,69,0,625,1883,0,362,403.0,4.0,298.0,0,6057.0,21604.0,0.0,Shimla,13,1,4,,176,415,0,49,67.0,2.0,37.0,0.0,1251.0,3677.0,0,813384,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,28176,657,27440,,701573,653931,0,4,2022-01-01 22:46:01,7300000,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,228940,3860,224581,,5861522,5501870,0,25,8.0,0.0
9,9,9,9,2022-01-01,HP,83,1,69,0,625,1883,0,362,403.0,4.0,298.0,0,6057.0,21604.0,0.0,Sirmaur,0,0,0,,33,83,0,1,16.0,0.0,0.0,0.0,497.0,1641.0,0,530164,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,15489,211,15260,,440302,417382,0,0,2022-01-01 22:46:01,7300000,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,228940,3860,224581,,5861522,5501870,0,25,8.0,0.0
10,10,10,10,2022-01-01,HP,83,1,69,0,625,1883,0,362,403.0,4.0,298.0,0,6057.0,21604.0,0.0,Solan,13,0,6,,171,581,0,75,47.0,0.0,26.0,0.0,1529.0,6535.0,0,576670,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,23176,315,22801,,714041,623085,0,0,2022-01-01 22:46:01,7300000,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,228940,3860,224581,,5861522,5501870,0,25,8.0,0.0
11,11,11,11,2022-01-01,HP,83,1,69,0,625,1883,0,362,403.0,4.0,298.0,0,6057.0,21604.0,0.0,Una,4,0,6,,23,68,0,45,17.0,0.0,36.0,0.0,388.0,1096.0,0,521057,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,14788,262,14489,,442614,433719,0,2,2022-01-01 22:46:01,7300000,2022-01-01 19:00:00+05:30,https://twitter.com/nhm_hp,,228940,3860,224581,,5861522,5501870,0,25,8.0,0.0
