Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-12-22,AR,Anjaw,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1068,3,1065,21036,2021-12-22 23:55:32,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647
2021-12-22,AR,Changlang,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3809,22,3787,79529,2021-12-22 23:55:32,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647
2021-12-22,AR,East Kameng,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1094,0,1094,52766,2021-12-22 23:55:32,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647
2021-12-22,AR,East Siang,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3223,17,3205,61970,2021-12-22 23:55:32,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647
2021-12-22,AR,Kamle,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,512,0,512,6582,2021-12-22 23:55:32,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647
2021-12-22,AR,Kra Daadi,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,270,0,270,6067,2021-12-22 23:55:32,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647
2021-12-22,AR,Kurung Kumey,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,511,1,510,9174,2021-12-22 23:55:32,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647
2021-12-22,AR,Lepa Rada,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,876,3,873,16798,2021-12-22 23:55:32,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647
2021-12-22,AR,Lohit,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2889,26,2862,49437,2021-12-22 23:55:32,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647
2021-12-22,AR,Longding,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,752,2,750,19942,2021-12-22 23:55:32,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647
