,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Ajmer,0,0,3,1133,630,6467,11,17.0,0.0,11.0,6603.0,6811.0,54033.0,2584913,,,,37864,410,37433,648307,1813931,1510507,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
1,1,1,1,1,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Alwar,1,0,2,3255,7756,20326,11,1.0,0.0,18.0,19520.0,41017.0,96057.0,3671999,,,,59743,307,59431,1309613,2461099,1569050,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
2,2,2,2,2,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Banswara,0,0,0,944,762,804,0,0.0,0.0,0.0,6266.0,14559.0,19439.0,1798194,,,,10005,104,9901,249463,1139259,807678,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
3,3,3,3,3,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Baran,0,0,0,665,468,3343,0,0.0,0.0,0.0,3649.0,5559.0,31529.0,1223921,,,,12000,61,11936,173896,817588,548679,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
4,4,4,4,4,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Barmer,0,0,0,395,2599,6574,7,5.0,0.0,4.0,2982.0,12971.0,44565.0,2604453,,,,15585,186,15394,340410,1570517,984792,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
5,5,5,5,5,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Bharatpur,0,0,0,530,3974,8486,0,1.0,0.0,3.0,2528.0,20360.0,44459.0,2549121,,,,19605,260,19344,392028,1499476,877973,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
6,6,6,6,6,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Bhilwara,2,0,0,685,9129,60290,0,8.0,0.0,0.0,5295.0,13684.0,85936.0,2410459,,,,29791,156,29627,412499,1603095,1222175,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
7,7,7,7,7,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Bikaner,3,0,1,958,1446,6392,20,5.0,0.0,6.0,5351.0,13674.0,63555.0,2367745,,,,40405,546,39841,612664,1542187,1082802,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
8,8,8,8,8,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Bundi,0,0,0,472,1066,3098,0,0.0,0.0,0.0,2922.0,33356.0,35354.0,1113725,,,,7967,48,7919,185280,838785,616350,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
9,9,9,9,9,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Chittorgarh,0,0,0,707,900,3129,0,0.0,0.0,0.0,3889.0,25780.0,45915.0,1544392,,,,19809,139,19670,374393,1091758,855462,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
10,10,10,10,10,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Churu,0,0,0,1193,2639,9807,1,0.0,0.0,1.0,6065.0,12545.0,53970.0,2041172,,,,16723,108,16615,334788,1377665,1051997,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
11,11,11,11,11,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Dausa,0,0,0,538,1077,6535,1,0.0,0.0,0.0,3183.0,6890.0,37813.0,1637226,,,,13356,62,13292,220843,995484,684250,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
12,12,12,12,12,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Dholpur,0,0,0,236,2061,5760,0,0.0,0.0,0.0,1116.0,14987.0,38563.0,1207293,,,,11010,48,10962,231078,733440,480762,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
13,13,13,13,13,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Dungarpur,0,0,0,633,2631,1906,5,0.0,0.0,3.0,2286.0,37545.0,22471.0,1388906,,,,18412,131,18281,259887,864019,601249,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
14,14,14,14,14,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Ganganagar,0,0,0,560,690,3266,2,3.0,1.0,1.0,4247.0,7213.0,39194.0,1969520,,,,19362,151,19207,349071,1347389,852402,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
15,15,15,15,15,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Hanumangarh,0,0,3,1083,43,397,6,1.0,0.0,12.0,7685.0,5690.0,47751.0,1779650,,,,16076,111,15955,403482,1280926,1010514,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
16,16,16,16,16,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Jaipur,8,0,6,3528,5763,20484,82,66.0,0.0,90.0,24411.0,37553.0,131638.0,6663971,,,,188210,1971,186152,2622073,4866548,3140425,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
17,17,17,17,17,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Jaisalmer,0,0,0,266,266,1619,2,4.0,0.0,2.0,1473.0,2829.0,13506.0,672008,,,,13650,66,13580,211431,432471,275432,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
18,18,18,18,18,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Jalore,0,0,0,715,870,4129,0,0.0,0.0,0.0,4069.0,10628.0,49402.0,1830151,,,,10068,72,9995,388196,1066886,713483,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
19,19,19,19,19,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Jhalawar,1,0,0,981,218,6444,0,1.0,0.0,0.0,5338.0,2204.0,66814.0,1411327,,,,13613,187,13425,303076,948899,716248,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
20,20,20,20,20,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Jhunjhunu,0,0,0,1643,926,7367,2,5.0,1.0,6.0,8776.0,6433.0,51461.0,2139658,,,,14826,159,14660,399121,1498127,1273652,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
21,21,21,21,21,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Jodhpur,0,0,0,1246,1223,3402,7,9.0,0.0,7.0,8529.0,24507.0,124110.0,3685681,,,,112442,1103,111326,1184616,2389624,1585943,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
22,22,22,22,22,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Karauli,0,0,0,1095,1512,6783,0,0.0,0.0,0.0,4602.0,12090.0,43601.0,1458459,,,,7156,70,7086,181900,867713,606746,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
23,23,23,23,23,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Kota,0,0,0,1771,1515,11053,1,2.0,0.0,0.0,11871.0,12392.0,86162.0,1950491,,,,57057,449,56606,922022,1361095,1150174,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
24,24,24,24,24,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Nagaur,1,0,0,968,1366,9623,4,1.0,0.0,0.0,6998.0,16021.0,92449.0,3309234,,,,17760,177,17582,512682,2203224,1799413,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
25,25,25,25,25,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Other State,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,337,39,298,6012,0,0,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
26,26,26,26,26,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Pali,0,0,0,740,978,4649,2,4.0,0.0,1.0,4659.0,23528.0,116513.0,2038533,,,,27333,287,27042,367805,1263854,826922,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
27,27,27,27,27,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Pratapgarh,1,0,0,560,0,1791,0,2.0,0.0,0.0,4238.0,10.0,15352.0,868231,,,,7145,63,7080,223173,659378,576915,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
28,28,28,28,28,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Rajsamand,0,0,0,667,2549,7196,0,0.0,0.0,0.0,4074.0,15084.0,37210.0,1158283,,,,17048,170,16877,243668,756131,531991,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
29,29,29,29,29,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Sawai Madhopur,0,0,0,1201,1251,4932,0,0.0,0.0,0.0,4714.0,19538.0,43927.0,1338114,,,,10618,61,10557,204543,836982,621063,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
30,30,30,30,30,2021-12-22,RJ,19,0,18,33214,77706,275438,178,145.0,2.0,185.0,199795.0,542227.0,1851917.0,Sikar,1,0,1,1007,1484,11410,0,1.0,0.0,5.0,5396.0,9556.0,62749.0,2677737,,,,30625,335,30289,436864,1909198,1312187,2021-12-22T23:56:17.616903+05:30,77264000,,,,955292,8961,946113,15972172,45492271,32398382,0,0,0,0,0
