,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-10-02,TN,Ariyalur,,,,20252,267,19968,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
1,2022-10-02,TN,Chengalpattu,,,,252725,2660,249666,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
2,2022-10-02,TN,Chennai,,,,790707,9070,779285,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
3,2022-10-02,TN,Coimbatore,,,,340460,2618,337504,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
4,2022-10-02,TN,Cuddalore,,,,75844,896,74866,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
5,2022-10-02,TN,Dharmapuri,,,,36835,283,36527,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
6,2022-10-02,TN,Dindigul,,,,39060,665,38305,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
7,2022-10-02,TN,Erode,,,,136310,734,135400,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
8,2022-10-02,TN,Kallakurichi,,,,36937,215,36717,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
9,2022-10-02,TN,Kancheepuram,,,,98133,1303,96787,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
10,2022-10-02,TN,Kanyakumari,,,,90081,1086,88777,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
11,2022-10-02,TN,Karur,,,,30264,372,29866,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
12,2022-10-02,TN,Krishnagiri,,,,62302,372,61751,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
13,2022-10-02,TN,Madurai,,,,93129,1236,91823,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
14,2022-10-02,TN,Mayiladuthurai,,,,27400,330,27014,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
15,2022-10-02,TN,Nagapattinam,,,,26003,375,25604,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
16,2022-10-02,TN,Namakkal,,,,69749,534,69158,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
17,2022-10-02,TN,Nilgiris,,,,42874,226,42605,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
18,2022-10-02,TN,Perambalur,,,,14919,249,14635,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
19,2022-10-02,TN,Pudukkottai,,,,35253,426,34796,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
20,2022-10-02,TN,Ramanathapuram,,,,25004,369,24620,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
21,2022-10-02,TN,Ranipet,,,,56516,787,55666,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
22,2022-10-02,TN,Salem,,,,131627,1764,129713,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
23,2022-10-02,TN,Sivaganga,,,,25136,219,24868,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
24,2022-10-02,TN,Tenkasi,,,,33931,490,33391,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
25,2022-10-02,TN,Thanjavur,,,,93534,1041,92441,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
26,2022-10-02,TN,Theni,,,,51847,533,51297,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
27,2022-10-02,TN,Tirupathur,,,,36088,633,35447,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
28,2022-10-02,TN,Thiruvallur,,,,153387,1942,151360,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
29,2022-10-02,TN,Tiruvannamalai,,,,68365,685,67647,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
30,2022-10-02,TN,Thiruvarur,,,,48973,473,48486,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
31,2022-10-02,TN,Thoothukkudi,,,,67267,448,66746,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
32,2022-10-02,TN,Tirunelveli,,,,66032,445,65471,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
33,2022-10-02,TN,Tiruppur,,,,132134,1053,130980,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
34,2022-10-02,TN,Tiruchirappalli,,,,98083,1161,96828,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
35,2022-10-02,TN,Vellore,,,,58113,1163,56912,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
36,2022-10-02,TN,Viluppuram,,,,56330,367,55906,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
37,2022-10-02,TN,Virudhunagar,,,,59509,555,58823,,2022-10-13T14:29:07.665290+05:30,,,,3584102,38047,3540640,69453516,0,0
