,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,10,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Kanyakumari,8,1,12,,883,4114,119,64.0,2.0,101.0,,17621.0,68876.0,1863178,,,,62750,1056,61572,,1139957,608780,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
11,11,11,11,11,11,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Karur,20,1,14,,4810,1280,120,125.0,1.0,117.0,,60347.0,37481.0,1076588,,,,24574,362,24026,,703542,387047,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
12,12,12,12,12,12,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Krishnagiri,9,0,5,,787,2635,62,46.0,2.0,49.0,,15719.0,47254.0,1883731,,,,43813,353,43375,,1081582,531697,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
13,13,13,13,13,13,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Madurai,11,1,13,,5928,6090,71,60.0,3.0,60.0,,71210.0,83859.0,3991038,,,,75498,1183,74193,,1627828,775146,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
14,14,14,14,14,14,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Mayiladuthurai,2,0,2,,0,0,26,26.0,2.0,18.0,,0.0,0.0,901000,,,,23368,318,23019,,0,0,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
15,15,15,15,15,15,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Nagapattinam,7,0,8,,2355,3599,59,56.0,0.0,56.0,,27716.0,52532.0,1614069,,,,21310,355,20858,,864324,427957,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
16,16,16,16,16,16,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Namakkal,52,0,31,,580,2049,266,316.0,1.0,293.0,,14815.0,46951.0,1721179,,,,53357,506,52414,,1020704,523167,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
17,17,17,17,17,17,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Nilgiris,17,1,23,,66,1269,104,124.0,1.0,119.0,,1708.0,24580.0,735071,,,,34047,214,33636,,506799,431846,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
18,18,18,18,18,18,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Perambalur,1,0,0,,1644,487,14,7.0,0.0,11.0,,14835.0,17537.0,564511,,,,12102,244,11846,,359346,196047,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
19,19,19,19,19,19,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Pudukkottai,6,0,8,,3223,4196,39,21.0,1.0,40.0,,26068.0,63227.0,1918725,,,,30323,418,29861,,873778,477340,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
20,20,20,20,20,20,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Ramanathapuram,1,0,1,,7899,11706,17,17.0,0.0,11.0,,81810.0,83237.0,1337560,,,,20624,359,20237,,868113,469351,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
21,21,21,21,21,21,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Ranipet,1,0,3,,1263,3439,25,19.0,0.0,20.0,,18174.0,37953.0,1210277,,,,43540,775,42735,,599826,261097,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
22,22,22,22,22,22,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Salem,55,1,39,,4930,7427,336,327.0,4.0,324.0,,70357.0,140531.0,3480008,,,,101200,1701,99011,,2078445,1102792,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
23,23,23,23,23,23,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Sivaganga,6,0,7,,726,3215,49,26.0,1.0,43.0,,14123.0,56392.0,1341250,,,,20377,209,20110,,760999,433619,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
24,24,24,24,24,24,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Tenkasi,1,0,0,,2295,5626,0,8.0,1.0,10.0,,28039.0,66506.0,1407627,,,,27391,486,26895,,794591,396641,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
25,25,25,25,25,25,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Thanjavur,18,1,19,,7538,10035,196,127.0,9.0,163.0,,63437.0,80065.0,2402781,,,,76052,993,74814,,1372619,667448,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
26,26,26,26,26,26,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Theni,3,0,1,,260,667,6,8.0,0.0,5.0,,14945.0,42719.0,1243684,,,,43604,521,43070,,692848,409036,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
27,27,27,27,27,27,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Thiruvallur,27,1,25,,633,2457,203,175.0,1.0,185.0,,21490.0,53623.0,3725697,,,,120129,1847,118011,,1085995,504269,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
28,28,28,28,28,28,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Thiruvarur,10,0,15,,1639,2484,102,61.0,1.0,95.0,,27693.0,46162.0,1268094,,,,41848,458,41267,,687272,354900,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
29,29,29,29,29,29,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Thoothukkudi,2,0,9,,6954,4203,52,27.0,1.0,49.0,,78185.0,34820.0,1738376,,,,56484,410,56028,,1161375,422241,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
30,30,30,30,30,30,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Tiruchirappalli,13,1,34,,8049,4504,266,156.0,5.0,235.0,,129474.0,91089.0,2713858,,,,78389,1080,77016,,1709912,845504,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
31,31,31,31,31,31,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Tirunelveli,7,0,7,,793,4034,83,57.0,0.0,78.0,,23883.0,39306.0,1665253,,,,49630,433,49100,,915817,376018,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
32,32,32,32,32,32,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Tirupathur,6,0,3,,1913,3332,21,19.0,1.0,19.0,,22489.0,34340.0,1111812,,,,29386,627,28737,,585820,286708,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
33,33,33,33,33,33,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Tiruppur,56,0,53,,914,4266,404,411.0,9.0,355.0,,30178.0,100645.0,2471222,,,,96984,997,95389,,1737766,829310,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
34,34,34,34,34,34,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Tiruvannamalai,5,0,6,,18009,14364,39,34.0,1.0,38.0,,148865.0,127879.0,2468965,,,,55172,670,54441,,1597005,864725,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
35,35,35,35,35,35,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Vellore,17,2,6,,7672,4979,62,77.0,3.0,43.0,,44845.0,48994.0,1614242,,,,50152,1141,48884,,834267,450470,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
36,36,36,36,36,36,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Viluppuram,9,0,2,,4208,3516,31,32.0,1.0,25.0,,54238.0,61911.0,2093003,,,,46006,357,45607,,1229185,590712,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
37,37,37,37,37,37,2021-11-27,TN,740,11,765,101030,132224,179157,5795,5216.0,93.0,5568.0,710886.0,1627196.0,2556088.0,Virudhunagar,2,0,3,,2264,4868,29,17.0,0.0,32.0,,55541.0,84184.0,1943309,,,,46391,548,45815,,1155174,696475,2021-11-27T23:56:07.519826+05:30,75695000,,,,2724731,36454,2679895,53968345,44747363,23724658,0,0,0,0,0
