,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-11-27,ML,20,3,44,0,1317,2936,0,186.0,194.0,4.0,172.0,,17306.0,33980.0,0.0,East Garo Hills,0,0,2,,80,125,0,,6.0,0.0,14.0,,1036.0,2079.0,0,317618,,,,1899,14,1874,,52198,30834,0,0,2021-11-27T23:56:02.064366+05:30,3224000,,,,84414,1471,82635,,1162110,802577,0,0,0.0,0
1,1,1,1,1,2021-11-27,ML,20,3,44,0,1317,2936,0,186.0,194.0,4.0,172.0,,17306.0,33980.0,0.0,East Jaintia Hills,0,0,1,,37,165,0,,2.0,0.0,4.0,,685.0,2663.0,0,122436,,,,2441,32,2407,,66878,44324,0,0,2021-11-27T23:56:02.064366+05:30,3224000,,,,84414,1471,82635,,1162110,802577,0,0,0.0,0
2,2,2,2,2,2021-11-27,ML,20,3,44,0,1317,2936,0,186.0,194.0,4.0,172.0,,17306.0,33980.0,0.0,East Khasi Hills,20,3,30,,279,941,0,,185.0,4.0,140.0,,1993.0,7746.0,0,824059,,,,41617,998,40374,,326381,258300,0,0,2021-11-27T23:56:02.064366+05:30,3224000,,,,84414,1471,82635,,1162110,802577,0,0,0.0,0
3,3,3,3,3,2021-11-27,ML,20,3,44,0,1317,2936,0,186.0,194.0,4.0,172.0,,17306.0,33980.0,0.0,North Garo Hills,0,0,0,,84,255,0,,0.0,0.0,0.0,,675.0,2009.0,0,118325,,,,1685,8,1677,,66197,39906,0,0,2021-11-27T23:56:02.064366+05:30,3224000,,,,84414,1471,82635,,1162110,802577,0,0,0.0,0
4,4,4,4,4,2021-11-27,ML,20,3,44,0,1317,2936,0,186.0,194.0,4.0,172.0,,17306.0,33980.0,0.0,Ri-Bhoi,0,0,3,,0,0,0,,,,,,,,0,0,,,,9727,90,9629,,0,0,0,0,2021-11-27T23:56:02.064366+05:30,3224000,,,,84414,1471,82635,,1162110,802577,0,0,,0
5,5,5,5,5,2021-11-27,ML,20,3,44,0,1317,2936,0,186.0,194.0,4.0,172.0,,17306.0,33980.0,0.0,South Garo Hills,0,0,0,,33,131,0,,0.0,0.0,1.0,,4867.0,4167.0,0,142574,,,,1217,12,1205,,47389,27690,0,0,2021-11-27T23:56:02.064366+05:30,3224000,,,,84414,1471,82635,,1162110,802577,0,0,0.0,0
6,6,6,6,6,2021-11-27,ML,20,3,44,0,1317,2936,0,186.0,194.0,4.0,172.0,,17306.0,33980.0,0.0,South West Garo Hills,0,0,0,,25,70,0,,0.0,0.0,1.0,,904.0,1752.0,0,172495,,,,1873,18,1855,,81129,54107,0,0,2021-11-27T23:56:02.064366+05:30,3224000,,,,84414,1471,82635,,1162110,802577,0,0,0.0,0
7,7,7,7,7,2021-11-27,ML,20,3,44,0,1317,2936,0,186.0,194.0,4.0,172.0,,17306.0,33980.0,0.0,South West Khasi Hills,0,0,0,,10,37,0,,0.0,0.0,0.0,,236.0,600.0,0,110152,,,,2549,17,2532,,34442,22285,0,0,2021-11-27T23:56:02.064366+05:30,3224000,,,,84414,1471,82635,,1162110,802577,0,0,0.0,0
8,8,8,8,8,2021-11-27,ML,20,3,44,0,1317,2936,0,186.0,194.0,4.0,172.0,,17306.0,33980.0,0.0,West Garo Hills,0,0,2,,511,816,0,-74772.0,6.0,0.0,11.0,,3803.0,6383.0,0,642923,,,,9075,73,8987,,220714,150838,0,0,2021-11-27T23:56:02.064366+05:30,3224000,,,,84414,1471,82635,,1162110,802577,0,0,0.0,0
9,9,9,9,9,2021-11-27,ML,20,3,44,0,1317,2936,0,186.0,194.0,4.0,172.0,,17306.0,33980.0,0.0,West Jaintia Hills,0,0,1,,46,74,0,,2.0,0.0,4.0,,758.0,1894.0,0,270352,,,,6819,135,6675,,88751,61752,0,0,2021-11-27T23:56:02.064366+05:30,3224000,,,,84414,1471,82635,,1162110,802577,0,0,0.0,0
