,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,0,2021-11-27,MZ,358,2,466,0,1175,803,3612,2594.0,14.0,3509.0,,6367.0,10312.0,Aizawl,,,,,36,49,,,,,,517.0,2344.0,404054,,,,,,,,317550,254749,2021-11-28 11:55:15.798363,1192000,,,,134279,490,129672,,730018,553923,0,0,0,0,0
1,1,1,1,1,1,2021-11-27,MZ,358,2,466,0,1175,803,3612,2594.0,14.0,3509.0,,6367.0,10312.0,Champhai,,,,,0,0,,,,,,215.0,1512.0,125370,,,,,,,,74849,59396,2021-11-28 11:55:15.798363,1192000,,,,134279,490,129672,,730018,553923,0,0,0,0,0
2,2,2,2,2,2,2021-11-27,MZ,358,2,466,0,1175,803,3612,2594.0,14.0,3509.0,,6367.0,10312.0,Hnahthial,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-28 11:55:15.798363,1192000,,,,134279,490,129672,,730018,553923,0,0,0,0,0
3,3,3,3,3,3,2021-11-27,MZ,358,2,466,0,1175,803,3612,2594.0,14.0,3509.0,,6367.0,10312.0,Khawzawl,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-28 11:55:15.798363,1192000,,,,134279,490,129672,,730018,553923,0,0,0,0,0
4,4,4,4,4,4,2021-11-27,MZ,358,2,466,0,1175,803,3612,2594.0,14.0,3509.0,,6367.0,10312.0,Kolasib,,,,,0,0,,,,,,196.0,681.0,83054,,,,,,,,51313,36534,2021-11-28 11:55:15.798363,1192000,,,,134279,490,129672,,730018,553923,0,0,0,0,0
5,5,5,5,5,5,2021-11-27,MZ,358,2,466,0,1175,803,3612,2594.0,14.0,3509.0,,6367.0,10312.0,Lawngtlai,,,,,417,247,,,,,,3324.0,2312.0,117444,,,,,,,,67141,32610,2021-11-28 11:55:15.798363,1192000,,,,134279,490,129672,,730018,553923,0,0,0,0,0
6,6,6,6,6,6,2021-11-27,MZ,358,2,466,0,1175,803,3612,2594.0,14.0,3509.0,,6367.0,10312.0,Lunglei,,,,,343,33,,,,,,701.0,548.0,154094,,,,,,,,96450,77736,2021-11-28 11:55:15.798363,1192000,,,,134279,490,129672,,730018,553923,0,0,0,0,0
7,7,7,7,7,7,2021-11-27,MZ,358,2,466,0,1175,803,3612,2594.0,14.0,3509.0,,6367.0,10312.0,Mamit,,,,,321,417,,,,,,1116.0,2034.0,85757,,,,,,,,45416,32712,2021-11-28 11:55:15.798363,1192000,,,,134279,490,129672,,730018,553923,0,0,0,0,0
8,8,8,8,8,8,2021-11-27,MZ,358,2,466,0,1175,803,3612,2594.0,14.0,3509.0,,6367.0,10312.0,Saiha,,,,,0,0,,,,,,45.0,358.0,56366,,,,,,,,35057,22643,2021-11-28 11:55:15.798363,1192000,,,,134279,490,129672,,730018,553923,0,0,0,0,0
9,9,9,9,9,9,2021-11-27,MZ,358,2,466,0,1175,803,3612,2594.0,14.0,3509.0,,6367.0,10312.0,Saitual,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-28 11:55:15.798363,1192000,,,,134279,490,129672,,730018,553923,0,0,0,0,0
10,10,10,10,10,10,2021-11-27,MZ,358,2,466,0,1175,803,3612,2594.0,14.0,3509.0,,6367.0,10312.0,Serchhip,,,,,58,57,,,,,,253.0,523.0,64875,,,,,,,,42242,37543,2021-11-28 11:55:15.798363,1192000,,,,134279,490,129672,,730018,553923,0,0,0,0,0
11,11,11,11,11,11,2021-11-27,MZ,358,2,466,0,1175,803,3612,2594.0,14.0,3509.0,,6367.0,10312.0,Unknown,358.0,2.0,466.0,,0,0,3612.0,2594.0,14.0,3509.0,,0.0,0.0,0,,,,134279.0,490.0,129672.0,,0,0,2021-11-28 11:55:15.798363,1192000,,,,134279,490,129672,,730018,553923,0,0,0,0,0
