,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-27,BR,3,0,9,175902,332588,834837,24,27.0,0.0,26.0,1207516.0,1604121.0,3311762.0,Araria,0,0,1,,21971,37980,0,0.0,0.0,1.0,,49659.0,85727.0,2806200,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,14979,116,14863,,1348914,609979,2021-11-27 23:21:04,119520000,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,726212,9663,716510,55448695,54019476,25818585,0,0,0,0,0
1,1,1,1,1,2021-11-27,BR,3,0,9,175902,332588,834837,24,27.0,0.0,26.0,1207516.0,1604121.0,3311762.0,Arwal,0,0,0,,963,4843,0,0.0,0.0,0.0,,5093.0,27310.0,700843,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,7381,74,7307,,357353,171412,2021-11-27 23:21:04,119520000,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,726212,9663,716510,55448695,54019476,25818585,0,0,0,0,0
2,2,2,2,2,2021-11-27,BR,3,0,9,175902,332588,834837,24,27.0,0.0,26.0,1207516.0,1604121.0,3311762.0,Aurangabad,0,0,0,,15134,22973,0,0.0,0.0,0.0,,81643.0,105672.0,2511243,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,20011,75,19936,,1367163,621340,2021-11-27 23:21:04,119520000,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,726212,9663,716510,55448695,54019476,25818585,0,0,0,0,0
3,3,3,3,3,2021-11-27,BR,3,0,9,175902,332588,834837,24,27.0,0.0,26.0,1207516.0,1604121.0,3311762.0,Banka,0,0,0,,8046,12942,0,0.0,0.0,0.0,,96464.0,53578.0,2029339,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,7379,112,7267,,1086126,489707,2021-11-27 23:21:04,119520000,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,726212,9663,716510,55448695,54019476,25818585,0,0,0,0,0
4,4,4,4,4,2021-11-27,BR,3,0,9,175902,332588,834837,24,27.0,0.0,26.0,1207516.0,1604121.0,3311762.0,Begusarai,0,0,0,,9772,28119,1,0.0,0.0,0.0,,44236.0,96784.0,2954367,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,27215,457,26758,,1519801,673472,2021-11-27 23:21:04,119520000,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,726212,9663,716510,55448695,54019476,25818585,0,0,0,0,0
5,5,5,5,5,2021-11-27,BR,3,0,9,175902,332588,834837,24,27.0,0.0,26.0,1207516.0,1604121.0,3311762.0,Bhagalpur,0,0,0,,10380,23285,1,0.0,0.0,0.0,,40550.0,80498.0,3032226,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,25841,309,25532,,1593792,838643,2021-11-27 23:21:04,119520000,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,726212,9663,716510,55448695,54019476,25818585,0,0,0,0,0
6,6,6,6,6,2021-11-27,BR,3,0,9,175902,332588,834837,24,27.0,0.0,26.0,1207516.0,1604121.0,3311762.0,Bhojpur,0,0,0,,4666,12262,0,0.0,0.0,0.0,,33450.0,67415.0,2720155,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,10210,159,10051,,1374326,549379,2021-11-27 23:21:04,119520000,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,726212,9663,716510,55448695,54019476,25818585,0,0,0,0,0
7,7,7,7,7,2021-11-27,BR,3,0,9,175902,332588,834837,24,27.0,0.0,26.0,1207516.0,1604121.0,3311762.0,Buxar,0,0,0,,2028,10335,0,0.0,0.0,4.0,,11910.0,43906.0,1707643,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,9252,182,9070,,946129,440916,2021-11-27 23:21:04,119520000,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,726212,9663,716510,55448695,54019476,25818585,0,0,0,0,0
8,8,8,8,8,2021-11-27,BR,3,0,9,175902,332588,834837,24,27.0,0.0,26.0,1207516.0,1604121.0,3311762.0,Darbhanga,0,0,0,,6231,41301,0,0.0,0.0,0.0,,42471.0,133645.0,3921971,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,10940,370,10570,,2133031,1056711,2021-11-27 23:21:04,119520000,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,726212,9663,716510,55448695,54019476,25818585,0,0,0,0,0
9,9,9,9,9,2021-11-27,BR,3,0,9,175902,332588,834837,24,27.0,0.0,26.0,1207516.0,1604121.0,3311762.0,East Champaran,0,0,0,,6336,47378,2,2.0,0.0,0.0,,39063.0,249811.0,5082868,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,19021,430,18589,,2589958,1467922,2021-11-27 23:21:04,119520000,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,726212,9663,716510,55448695,54019476,25818585,0,0,0,0,0
10,10,10,10,10,2021-11-27,BR,3,0,9,175902,332588,834837,24,27.0,0.0,26.0,1207516.0,1604121.0,3311762.0,Gaya,0,0,0,,33647,21747,0,0.0,0.0,0.0,,172881.0,101734.0,4379383,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,33953,280,33673,,2442405,977165,2021-11-27 23:21:04,119520000,2021-11-27 23:20:00+05:30,https://twitter.com/BiharHealthDept,,726212,9663,716510,55448695,54019476,25818585,0,0,0,0,0
