,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-11-27,HP,82,3,97,0,5015,55376,0,882,597.0,16.0,779.0,0,36209.0,473250.0,0.0,Bilaspur,3,0,9,,125,2459,0,73,22.0,0.0,54.0,0.0,1063.0,21772.0,0,382056,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,14565,85,14451,,326596,312437,0,1,2021-11-27 23:21:21,7300000,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,226941,3828,222287,,5812897,5035646,0,17,0.0,0.0
1,1,1,1,2021-11-27,HP,82,3,97,0,5015,55376,0,882,597.0,16.0,779.0,0,36209.0,473250.0,0.0,Chamba,5,0,1,,337,3977,0,11,11.0,0.0,9.0,0.0,2336.0,33846.0,0,518844,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,13722,160,13549,,372574,327553,0,2,2021-11-27 23:21:21,7300000,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,226941,3828,222287,,5812897,5035646,0,17,0.0,0.0
2,2,2,2,2021-11-27,HP,82,3,97,0,5015,55376,0,882,597.0,16.0,779.0,0,36209.0,473250.0,0.0,Hamirpur,11,1,31,,259,3284,0,161,75.0,2.0,155.0,0.0,2199.0,22573.0,0,454293,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,17895,302,17473,,381730,343950,0,1,2021-11-27 23:21:21,7300000,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,226941,3828,222287,,5812897,5035646,0,17,0.0,0.0
3,3,3,3,2021-11-27,HP,82,3,97,0,5015,55376,0,882,597.0,16.0,779.0,0,36209.0,473250.0,0.0,Kangra,30,2,25,,763,16763,0,307,211.0,7.0,280.0,0.0,5429.0,110697.0,0,1507223,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,51843,1171,50386,,1199282,1046799,0,5,2021-11-27 23:21:21,7300000,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,226941,3828,222287,,5812897,5035646,0,17,0.0,0.0
4,4,4,4,2021-11-27,HP,82,3,97,0,5015,55376,0,882,597.0,16.0,779.0,0,36209.0,473250.0,0.0,Kinnaur,0,0,0,,30,63,0,4,5.0,0.0,1.0,0.0,91.0,854.0,0,84298,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,3526,39,3481,,79913,65832,0,0,2021-11-27 23:21:21,7300000,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,226941,3828,222287,,5812897,5035646,0,17,0.0,0.0
5,5,5,5,2021-11-27,HP,82,3,97,0,5015,55376,0,882,597.0,16.0,779.0,0,36209.0,473250.0,0.0,Kullu,0,0,1,,432,3631,0,19,4.0,0.0,15.0,0.0,3226.0,28391.0,0,437474,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,9735,158,9570,,359681,295578,0,2,2021-11-27 23:21:21,7300000,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,226941,3828,222287,,5812897,5035646,0,17,0.0,0.0
6,6,6,6,2021-11-27,HP,82,3,97,0,5015,55376,0,882,597.0,16.0,779.0,0,36209.0,473250.0,0.0,Lahaul and Spiti,0,0,0,,0,22,0,4,0.0,0.0,3.0,0.0,94.0,626.0,0,31528,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,2960,18,2942,,32139,22488,0,0,2021-11-27 23:21:21,7300000,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,226941,3828,222287,,5812897,5035646,0,17,0.0,0.0
7,7,7,7,2021-11-27,HP,82,3,97,0,5015,55376,0,882,597.0,16.0,779.0,0,36209.0,473250.0,0.0,Mandi,4,0,1,,926,8459,0,88,38.0,2.0,54.0,0.0,5974.0,64423.0,0,999518,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,31862,461,31352,,788979,696742,0,0,2021-11-27 23:21:21,7300000,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,226941,3828,222287,,5812897,5035646,0,17,0.0,0.0
8,8,8,8,2021-11-27,HP,82,3,97,0,5015,55376,0,882,597.0,16.0,779.0,0,36209.0,473250.0,0.0,Shimla,7,0,12,,849,5307,0,68,120.0,2.0,60.0,0.0,5122.0,44916.0,0,813384,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,27834,648,27049,,692775,592658,0,4,2021-11-27 23:21:21,7300000,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,226941,3828,222287,,5812897,5035646,0,17,0.0,0.0
9,9,9,9,2021-11-27,HP,82,3,97,0,5015,55376,0,882,597.0,16.0,779.0,0,36209.0,473250.0,0.0,Sirmaur,0,0,0,,481,3746,0,2,4.0,0.0,1.0,0.0,4007.0,48522.0,0,530164,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,15465,211,15250,,435677,384682,0,0,2021-11-27 23:21:21,7300000,2021-11-27 19:00:00+05:30,https://twitter.com/nhm_hp,,226941,3828,222287,,5812897,5035646,0,17,0.0,0.0
