TT|2022-04-28 07:55:10.687931|GetSource|ERR|File Not Found
TT|2022-04-28 09:55:11.585078|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-28 09:55:28.902082|ExtractFromHTML|OK|COMPLETED
TT|2022-04-28 11:55:10.274487|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-28 11:55:28.133656|ExtractFromHTML|OK|COMPLETED
TT|2022-04-28 19:55:11.042391|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-28 19:55:25.707170|ExtractFromHTML|OK|COMPLETED
TT|2022-04-28 20:55:09.947667|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-28 20:55:26.014543|ExtractFromHTML|OK|COMPLETED
TT|2022-04-28 21:55:10.455543|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-28 21:55:53.704005|ExtractFromHTML|OK|COMPLETED
TT|2022-04-28 22:55:10.733822|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-28 22:55:30.770046|ExtractFromHTML|OK|COMPLETED
TT|2022-04-28 23:55:10.591513|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-28 23:55:26.769394|ExtractFromHTML|OK|COMPLETED
TT|2022-04-29 06:30:40.893098|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-29 06:31:00.931568|ExtractFromHTML|OK|COMPLETED
TT|2022-04-29 07:55:10.813333|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-29 09:05:24.418090|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-29 09:08:14.360615|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-29 09:09:36.293734|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-29 09:12:44.760465|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-29 09:13:00.830079|ExtractFromHTML|OK|COMPLETED
TT|2022-04-29 09:26:42.027444|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-29 09:26:59.106781|ExtractFromHTML|OK|COMPLETED
TT|2022-04-29 09:55:09.806784|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-29 09:55:24.932656|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-29 09:55:26.348789|ExtractFromHTML|OK|COMPLETED
TT|2022-04-29 09:55:40.182332|ExtractFromHTML|OK|COMPLETED
