Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-04-10,HP,Bilaspur,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,18235,95,18139,,2022-04-10 21:55:56.149204,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,284631,4115,280429,,19,1
2022-04-10,HP,Chamba,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,16086,171,15901,,2022-04-10 21:55:56.149228,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,284631,4115,280429,,19,2
2022-04-10,HP,Hamirpur,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,23320,329,22988,,2022-04-10 21:55:56.149229,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,284631,4115,280429,,19,1
2022-04-10,HP,Kangra,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,63728,1246,62458,,2022-04-10 21:55:56.149231,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,284631,4115,280429,,19,7
2022-04-10,HP,Kinnaur,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,4444,41,4399,,2022-04-10 21:55:56.149232,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,284631,4115,280429,,19,0
2022-04-10,HP,Kullu,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,11961,162,11797,,2022-04-10 21:55:56.149233,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,284631,4115,280429,,19,2
2022-04-10,HP,Lahaul and Spiti,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,3155,18,3137,,2022-04-10 21:55:56.149235,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,284631,4115,280429,,19,0
2022-04-10,HP,Mandi,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,38822,502,38310,,2022-04-10 21:55:56.149237,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,284631,4115,280429,,19,0
2022-04-10,HP,Shimla,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,35706,716,34977,,2022-04-10 21:55:56.149239,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,284631,4115,280429,,19,4
2022-04-10,HP,Sirmaur,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,19861,221,19639,,2022-04-10 21:55:56.149241,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,284631,4115,280429,,19,0
2022-04-10,HP,Solan,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,30614,335,30275,,2022-04-10 21:55:56.149242,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,284631,4115,280429,,19,0
2022-04-10,HP,Una,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,18699,279,18409,,2022-04-10 21:55:56.149243,2022-04-10 17:00:00+05:30,https://twitter.com/nhm_hp,,284631,4115,280429,,19,2
