,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
10,Gujarat,855929,822900,10128,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,93038954,49537603,43501351,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,183725,116835,300560,5677,1359,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,788985,764953,10072,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,36728110,21433911,15294199,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,132292,90960,223252,3541,377,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,231587,224895,3881,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,11704158,6190992,5513166,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,21018,1936,22954,728,70,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,343965,336446,4537,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,19290367,9961710,9328657,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,33362,47676,81038,655,162,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,374128,347866,5164,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,31166559,19399420,11767139,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,141809,69668,211477,5081,1186,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3039958,2963056,38366,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,89598802,49908785,39690017,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,77198,163190,240388,8906,508,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5279304,5197960,49547,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,48461966,26868557,21593409,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,179507,35170,214677,5944,2463,242,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,22472,21970,221,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,397834,221702,176132,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,904,82,986,59,19,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10420,10365,51,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,111320,58174,53146,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,176,54,230,0,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6875656,6557081,141627,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,139105104,83143091,55962013,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,462713,335678,798391,41434,9671,13,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,126088,123664,2010,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,2348128,1340531,1007597,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,2344,2415,4759,76,7,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,85158,83345,1485,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,2149244,1252504,896740,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,3513,1572,5085,73,7,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,145527,140602,558,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,1353850,762060,591790,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,1469,379,1848,903,152,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,799287,783713,10536,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,105587390,55025445,50561945,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,310890,41759,352649,1572,166,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32264,31482,703,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,1341885,761762,580123,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,112,162,274,9,11,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1066155,1046231,8468,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,52336313,30310942,22025371,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,204234,155887,360121,3679,260,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,130278,127571,1882,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,1463830,884480,579350,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,9718,2672,12390,280,16,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,617536,588257,16665,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,27429920,17513691,9916229,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,76835,125540,202375,3560,369,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,970517,947380,8971,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,85747886,49471904,36275982,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,366183,214913,581096,4108,227,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32649,32088,409,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,1025499,540909,484590,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,652,107,759,45,4,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2787391,2710288,36843,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,88297228,52628234,35668994,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,493585,841674,1335259,10978,1525,10,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,692357,676136,4041,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,49037895,29019088,20018807,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,141781,128884,270665,2606,285,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,85760,84280,830,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,4821905,2680374,2141531,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,9589,1715,11304,206,39,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1729870,1688395,22924,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,212496224,133968020,78528204,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,1093304,834960,1928264,6401,171,6,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,349472,338795,7423,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,14777418,8207933,6569485,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,33169,18502,51671,1560,328,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1730759,1648821,19883,2022-01-09,TT,35528004,483790,34453603,2022-01-09 12:33:08.457965,690034525,2022-01-08 00:00:00,1563566,1516070455,885326820,630743635,109599094,66608291,42990803,https://www.icmr.gov.in/,159632,327,40863,4354117,5209109,9563226,352426,293012,645438,18802,8112,19,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363486.142857143,1340181.0,16386.14285714286,80080953,56144243,23936710,,,1332900000,West Bengal,96906000
