,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-01-09,NL,Dimapur,,,726 cases were recorded as Non Covid Deaths with Covid19 Positivity,14980,421,13765,,2022-01-28T02:48:07.113358+05:30,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32270,687,30405,427270,726,1097
1,2022-01-09,NL,Kiphire,,,1 cases were recorded as Non Covid Deaths with Covid19 Positivity,267,9,257,,2022-01-28T02:48:07.113358+05:30,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32270,687,30405,427270,1,1097
2,2022-01-09,NL,Kohima,,,207 cases were recorded as Non Covid Deaths with Covid19 Positivity,9514,125,9177,,2022-01-28T02:48:07.113358+05:30,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32270,687,30405,427270,207,1097
3,2022-01-09,NL,Longleng,,,20 cases were recorded as Non Covid Deaths with Covid19 Positivity,307,0,287,,2022-01-28T02:48:07.113358+05:30,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32270,687,30405,427270,20,1097
4,2022-01-09,NL,Mokokchung,,,69 cases were recorded as Non Covid Deaths with Covid19 Positivity,2382,56,2256,,2022-01-28T02:48:07.113358+05:30,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32270,687,30405,427270,69,1097
5,2022-01-09,NL,Mon,,,19 cases were recorded as Non Covid Deaths with Covid19 Positivity,1159,12,1128,,2022-01-28T02:48:07.113358+05:30,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32270,687,30405,427270,19,1097
6,2022-01-09,NL,Peren,,,15 cases were recorded as Non Covid Deaths with Covid19 Positivity,922,6,901,,2022-01-28T02:48:07.113358+05:30,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32270,687,30405,427270,15,1097
7,2022-01-09,NL,Phek,,,9 cases were recorded as Non Covid Deaths with Covid19 Positivity,604,18,577,,2022-01-28T02:48:07.113358+05:30,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32270,687,30405,427270,9,1097
8,2022-01-09,NL,Tuensang,,,3 cases were recorded as Non Covid Deaths with Covid19 Positivity,1102,13,1086,,2022-01-28T02:48:07.113358+05:30,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32270,687,30405,427270,3,1097
9,2022-01-09,NL,Wokha,,,16 cases were recorded as Non Covid Deaths with Covid19 Positivity,407,11,376,,2022-01-28T02:48:07.113358+05:30,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32270,687,30405,427270,16,1097
10,2022-01-09,NL,Zunheboto,,,12 cases were recorded as Non Covid Deaths with Covid19 Positivity,626,16,595,,2022-01-28T02:48:07.113358+05:30,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32270,687,30405,427270,12,1097
