,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-01-09,ML,East Garo Hills,,,,1919,16,1902,,2022-01-10T12:06:10.622835+05:30,,,,85234,1485,83355,
1,2022-01-09,ML,East Jaintia Hills,,,,2452,32,2417,,2022-01-10T12:06:10.622835+05:30,,,,85234,1485,83355,
2,2022-01-09,ML,East Khasi Hills,,,,42284,1009,40954,,2022-01-10T12:06:10.622835+05:30,,,,85234,1485,83355,
3,2022-01-09,ML,North Garo Hills,,,,1687,8,1678,,2022-01-10T12:06:10.622835+05:30,,,,85234,1485,83355,
4,2022-01-09,ML,Ri-Bhoi,,,,9756,90,9654,,2022-01-10T12:06:10.622835+05:30,,,,85234,1485,83355,
5,2022-01-09,ML,South Garo Hills,,,,1218,12,1206,,2022-01-10T12:06:10.622835+05:30,,,,85234,1485,83355,
6,2022-01-09,ML,South West Garo Hills,,,,1873,18,1855,,2022-01-10T12:06:10.622835+05:30,,,,85234,1485,83355,
7,2022-01-09,ML,South West Khasi Hills,,,,2553,17,2533,,2022-01-10T12:06:10.622835+05:30,,,,85234,1485,83355,
8,2022-01-09,ML,West Garo Hills,,,,9140,73,9022,,2022-01-10T12:06:10.622835+05:30,,,,85234,1485,83355,
9,2022-01-09,ML,West Jaintia Hills,,,,6831,136,6688,,2022-01-10T12:06:10.622835+05:30,,,,85234,1485,83355,
10,2022-01-09,ML,West Khasi Hills,,,,5521,74,5446,,2022-01-10T12:06:10.622835+05:30,,,,85234,1485,83355,
