TT|2022-04-05 07:55:10.694573|GetSource|ERR|File Not Found
TT|2022-04-05 09:55:10.695299|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-05 09:55:25.207503|ExtractFromHTML|OK|COMPLETED
TT|2022-04-05 11:34:58.712223|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-05 11:35:12.106241|ExtractFromHTML|OK|COMPLETED
TT|2022-04-05 11:55:09.583602|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-05 11:55:22.218829|ExtractFromHTML|OK|COMPLETED
TT|2022-04-05 19:55:12.196653|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-05 19:55:30.699390|ExtractFromHTML|OK|COMPLETED
TT|2022-04-05 20:55:10.626356|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-05 20:55:25.961389|ExtractFromHTML|OK|COMPLETED
TT|2022-04-05 21:55:10.289038|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-05 21:55:25.498097|ExtractFromHTML|OK|COMPLETED
TT|2022-04-05 22:55:10.090735|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-05 22:55:31.230398|ExtractFromHTML|OK|COMPLETED
TT|2022-04-05 23:55:10.392157|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-05 23:55:27.306373|ExtractFromHTML|OK|COMPLETED
TT|2022-04-06 07:55:09.784452|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
