"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","7","41105","7","40689","47","0","369","0"
"","2","Ballari","50","116786","38","114693","318","0","1773","2"
"","3","Belagavi","33","101380","18","100208","164","0","1006","2"
"","4","Bengaluru Rural","8","80014","47","79007","98","0","909","0"
"","5","Bengaluru urban","935","1856779","480","1832809","6989","0","16980","1"
"","6","Bidar","0","30008","2","29580","4","0","420","4"
"","7","Chamarajanagara","24","44007","13","43382","88","2","526","11"
"","8","Chikkaballapura","14","55890","19","55382","45","0","462","1"
"","9","Chikkamagaluru","1","57544","42","57091","46","0","407","0"
"","10","Chitradurga","5","46493","4","46223","31","0","239","0"
"","11","Dakshina 
Kannada","20","136499","18","134572","68","1","1849","10"
"","12","Davanagere","14","58009","29","57305","79","0","625","0"
"","13","Dharwada","34","85751","33","84243","104","0","1397","7"
"","14","Gadag","3","30674","2","30328","8","0","338","0"
"","15","Hassana","98","144849","38","143366","174","0","1307","2"
"","16","Haveri","5","27081","12","26384","25","0","672","0"
"","17","Kalaburagi","9","77256","23","76275","96","0","885","0"
"","18","Kodagu","32","49812","25","49328","131","0","352","1"
"","19","Kolara","27","63666","4","62917","82","0","667","0"
"","20","Koppala","3","41497","6","40929","25","0","543","0"
"","21  Mandya","","28","102075","29","101289","75","0","711","0"
"","22  Mysuru","","86","231855","81","228828","466","0","2561","0"
"","23","Raichuru","20","45986","34","45493","124","0","369","0"
"","24","Ramanagara","26","30125","31","29666","112","0","347","0"
"","25","Shivamogga","27","83901","26","82621","148","0","1131","1"
"","26","Tumakuru","32","160514","23","159196","98","0","1220","0"
"","27","Udupi","7","96006","6","95423","36","0","547","0"
"","28","Uttara Kannada","17","71639","10","70770","56","0","813","0"
"","29","Vijayapura","6","41153","0","40601","30","0","522","0"
"","30","Yadagiri","2","30008","0","29786","10","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","1573","4038398","1100","3988417","9777","3","40162","42"
"*
  
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 19-08-2022 
Page 5 of 9","","","","","","","","","",""
