"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","11","35","66345","2","4550","70889","3"
"Bageshwar","14","15","36403","0","2096","38495","2"
"Chamoli","24","11","50112","1","3233","53343","4"
"Champawat","56","44","62785","0","1915","64697","0"
"Dehradun","429","477","384174","43","33936","417975","68"
"Haridwar","179","158","313319","7","13283","326572","30"
"Nainital","151","220","93838","5","11479","105247","41"
"Pauri Garhwal","98","89","98788","1","5302","104083","11"
"Pithoragarh","16","17","43155","2","2567","45710","2"
"Rudraprayag","19","7","28208","1","2718","30926","0"
"Tehri Garhwal","48","49","39884","0","2401","42278","3"
"US Nagar","271","119","142826","3","8862","151664","18"
"Uttarkashi","97","265","43850","2","1708","45556","6"
"Total","1413","1506","1403687","67","94050","1497435","188"
