,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,0,2021-11-17,MZ,570,0,344,0,1437,3797,4569.0,3498.0,11.0,3810.0,,6636.0,13641.0,Aizawl,,,,,221,1648,,,,,,704.0,6284.0,404054,,,,,,,,316906,251703,2021-11-18 05:57:44.154785,1192000,,,,130415,467,124332,,721734,540441,0,0,0,0,0
1,1,1,1,1,1,2021-11-17,MZ,570,0,344,0,1437,3797,4569.0,3498.0,11.0,3810.0,,6636.0,13641.0,Champhai,,,,,2,50,,,,,,189.0,644.0,125370,,,,,,,,74491,57294,2021-11-18 05:57:44.154785,1192000,,,,130415,467,124332,,721734,540441,0,0,0,0,0
2,2,2,2,2,2,2021-11-17,MZ,570,0,344,0,1437,3797,4569.0,3498.0,11.0,3810.0,,6636.0,13641.0,Hnahthial,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-18 05:57:44.154785,1192000,,,,130415,467,124332,,721734,540441,0,0,0,0,0
3,3,3,3,3,3,2021-11-17,MZ,570,0,344,0,1437,3797,4569.0,3498.0,11.0,3810.0,,6636.0,13641.0,Khawzawl,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-18 05:57:44.154785,1192000,,,,130415,467,124332,,721734,540441,0,0,0,0,0
4,4,4,4,4,4,2021-11-17,MZ,570,0,344,0,1437,3797,4569.0,3498.0,11.0,3810.0,,6636.0,13641.0,Kolasib,,,,,29,166,,,,,,268.0,998.0,83054,,,,,,,,51077,35628,2021-11-18 05:57:44.154785,1192000,,,,130415,467,124332,,721734,540441,0,0,0,0,0
5,5,5,5,5,5,2021-11-17,MZ,570,0,344,0,1437,3797,4569.0,3498.0,11.0,3810.0,,6636.0,13641.0,Lawngtlai,,,,,1083,855,,,,,,5037.0,2407.0,117444,,,,,,,,62277,29613,2021-11-18 05:57:44.154785,1192000,,,,130415,467,124332,,721734,540441,0,0,0,0,0
6,6,6,6,6,6,2021-11-17,MZ,570,0,344,0,1437,3797,4569.0,3498.0,11.0,3810.0,,6636.0,13641.0,Lunglei,,,,,51,618,,,,,,182.0,944.0,154094,,,,,,,,95746,76395,2021-11-18 05:57:44.154785,1192000,,,,130415,467,124332,,721734,540441,0,0,0,0,0
7,7,7,7,7,7,2021-11-17,MZ,570,0,344,0,1437,3797,4569.0,3498.0,11.0,3810.0,,6636.0,13641.0,Mamit,,,,,38,192,,,,,,99.0,573.0,85757,,,,,,,,44257,30543,2021-11-18 05:57:44.154785,1192000,,,,130415,467,124332,,721734,540441,0,0,0,0,0
8,8,8,8,8,8,2021-11-17,MZ,570,0,344,0,1437,3797,4569.0,3498.0,11.0,3810.0,,6636.0,13641.0,Saiha,,,,,0,161,,,,,,137.0,1548.0,56366,,,,,,,,34993,22254,2021-11-18 05:57:44.154785,1192000,,,,130415,467,124332,,721734,540441,0,0,0,0,0
9,9,9,9,9,9,2021-11-17,MZ,570,0,344,0,1437,3797,4569.0,3498.0,11.0,3810.0,,6636.0,13641.0,Saitual,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-18 05:57:44.154785,1192000,,,,130415,467,124332,,721734,540441,0,0,0,0,0
10,10,10,10,10,10,2021-11-17,MZ,570,0,344,0,1437,3797,4569.0,3498.0,11.0,3810.0,,6636.0,13641.0,Serchhip,,,,,13,107,,,,,,20.0,243.0,64875,,,,,,,,41987,37011,2021-11-18 05:57:44.154785,1192000,,,,130415,467,124332,,721734,540441,0,0,0,0,0
11,11,11,11,11,11,2021-11-17,MZ,570,0,344,0,1437,3797,,3498.0,11.0,3810.0,,6636.0,13641.0,Unknown,570.0,0.0,344.0,,0,0,,3498.0,11.0,3810.0,,0.0,0.0,0,,,,130415.0,467.0,124332.0,,0,0,2021-11-18 05:57:44.154785,1192000,,,,130415,467,124332,,721734,540441,0,0,0,0,0
