Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-24,JH,Bokaro,19446,286,19157,11798.0,966943,298955,1265898,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Chatra,6033,53,5977,,448861,115298,564159,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Deoghar,10833,113,10720,6951.0,559366,211450,770816,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Dhanbad,16565,382,16183,,1152560,412851,1565411,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Dumka,4634,47,4587,5400.0,626043,207072,833115,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,East Singhbhum,51927,1044,50865,,1412382,631853,2044235,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Garhwa,6889,94,6794,,438846,133035,571881,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Giridih,8964,130,8834,11132.0,977423,271370,1248793,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Godda,5839,87,5752,10980.0,520325,181661,701986,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Gumla,9895,38,9857,,382838,147668,530506,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Hazaribagh,19590,186,19401,,854003,295280,1149283,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Jamtara,5595,60,5531,2880.0,371541,124885,496426,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Khunti,7820,96,7724,3852.0,224168,103219,327387,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Koderma,12872,136,12736,,359685,129121,488806,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Latehar,7871,57,7814,,285424,77200,362624,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Lohardaga,6709,88,6619,7526.0,169665,59567,229232,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Pakur,2552,12,2539,6429.0,368103,99834,467937,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Palamu,12294,110,12184,,766369,273699,1040068,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Ramgarh,13916,197,13714,,516711,174515,691226,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Ranchi,85934,1585,84267,,1477015,617145,2094160,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Sahibganj,4834,42,4792,5029.0,420499,118873,539372,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Saraikela-Kharsawan,7207,67,7137,161796.0,494202,155581,649783,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Simdega,7193,92,7101,,275663,107933,383596,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,Unknown,166,0,70,,,,,348627,5135,343268,15521299.0,14686485,5156692,19843177
2021-10-24,JH,West Singhbhum,13049,133,12913,,617850,208627,826477,348627,5135,343268,15521299.0,14686485,5156692,19843177
