TT|2022-04-22 07:55:10.803477|GetSource|ERR|File Not Found
TT|2022-04-22 09:55:10.783333|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-22 09:55:24.614132|ExtractFromHTML|OK|COMPLETED
TT|2022-04-22 11:55:10.809260|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-22 11:55:28.138592|ExtractFromHTML|OK|COMPLETED
TT|2022-04-22 12:03:15.692565|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-22 12:03:29.978810|ExtractFromHTML|OK|COMPLETED
TT|2022-04-22 19:10:53.637060|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-22 19:11:08.659547|ExtractFromHTML|OK|COMPLETED
TT|2022-04-22 19:55:11.459038|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-22 19:55:25.457537|ExtractFromHTML|OK|COMPLETED
TT|2022-04-22 20:55:12.139553|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-22 20:55:27.608720|ExtractFromHTML|OK|COMPLETED
TT|2022-04-22 21:55:10.611685|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-22 21:55:26.910786|ExtractFromHTML|OK|COMPLETED
TT|2022-04-22 22:55:10.580228|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-22 22:55:26.310834|ExtractFromHTML|OK|COMPLETED
TT|2022-04-22 23:55:11.416999|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-22 23:55:28.632441|ExtractFromHTML|OK|COMPLETED
TT|2022-04-23 07:55:10.616720|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-23 09:55:10.303043|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
