,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-12,AS,251,1,294,0,33959,173524,0,1668.0,19.0,1886.0,,151169.0,971402.0,Airport Quarantine,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-13 15:01:13.134329,34293000,,,,613563,6043,604303,,20422690,9476026,0,0,0,0,0
1,1,1,1,2021-11-12,AS,251,1,294,0,33959,173524,0,1668.0,19.0,1886.0,,151169.0,971402.0,Baksa,,,,,425,4239,0,,,,,2028.0,22514.0,953773,,,,,,,,557324,170426,2021-11-13 15:01:13.134329,34293000,,,,613563,6043,604303,,20422690,9476026,0,0,0,0,0
2,2,2,2,2021-11-12,AS,251,1,294,0,33959,173524,0,1668.0,19.0,1886.0,,151169.0,971402.0,Barpeta,,,,,1328,10089,0,,,,,8311.0,80136.0,1693190,,,,,,,,1107486,557464,2021-11-13 15:01:13.134329,34293000,,,,613563,6043,604303,,20422690,9476026,0,0,0,0,0
3,3,3,3,2021-11-12,AS,251,1,294,0,33959,173524,0,1668.0,19.0,1886.0,,151169.0,971402.0,Biswanath,,,,,2175,4665,0,,,,,6426.0,17167.0,612491,,,,,,,,464128,241858,2021-11-13 15:01:13.134329,34293000,,,,613563,6043,604303,,20422690,9476026,0,0,0,0,0
4,4,4,4,2021-11-12,AS,251,1,294,0,33959,173524,0,1668.0,19.0,1886.0,,151169.0,971402.0,Bongaigaon,,,,,878,6236,0,,,,,3378.0,37058.0,732639,,,,,,,,498299,241952,2021-11-13 15:01:13.134329,34293000,,,,613563,6043,604303,,20422690,9476026,0,0,0,0,0
5,5,5,5,2021-11-12,AS,251,1,294,0,33959,173524,0,1668.0,19.0,1886.0,,151169.0,971402.0,Cachar,,,,,1839,6388,0,,,,,8624.0,25141.0,1736319,,,,,,,,1116608,436360,2021-11-13 15:01:13.134329,34293000,,,,613563,6043,604303,,20422690,9476026,0,0,0,0,0
6,6,6,6,2021-11-12,AS,251,1,294,0,33959,173524,0,1668.0,19.0,1886.0,,151169.0,971402.0,Charaideo,,,,,511,3319,0,,,,,1426.0,15349.0,0,,,,,,,,311091,131726,2021-11-13 15:01:13.134329,34293000,,,,613563,6043,604303,,20422690,9476026,0,0,0,0,0
7,7,7,7,2021-11-12,AS,251,1,294,0,33959,173524,0,1668.0,19.0,1886.0,,151169.0,971402.0,Chirang,,,,,310,2096,0,,,,,1783.0,13178.0,481818,,,,,,,,291330,120367,2021-11-13 15:01:13.134329,34293000,,,,613563,6043,604303,,20422690,9476026,0,0,0,0,0
8,8,8,8,2021-11-12,AS,251,1,294,0,33959,173524,0,1668.0,19.0,1886.0,,151169.0,971402.0,Darrang,,,,,1408,5776,0,,,,,5554.0,29140.0,908090,,,,,,,,610690,227921,2021-11-13 15:01:13.134329,34293000,,,,613563,6043,604303,,20422690,9476026,0,0,0,0,0
9,9,9,9,2021-11-12,AS,251,1,294,0,33959,173524,0,1668.0,19.0,1886.0,,151169.0,971402.0,Dhemaji,,,,,645,3570,0,,,,,2817.0,21941.0,688077,,,,,,,,436358,214754,2021-11-13 15:01:13.134329,34293000,,,,613563,6043,604303,,20422690,9476026,0,0,0,0,0
