,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-12,PB,38,1,17,33700,22407,48019,0,237.0,9.0,161.0,189004.0,148536.0,316793.0,Amritsar,1,0,1,,4381,5975,0,14.0,0.0,22.0,,17617.0,24311.0,2490891,,,,47403,1598,45798,,1284508,475343,2022-01-03T00:01:41.370273+05:30,29859000,,,,602733,16571,585876,15734090,16142757,6634076,0,0,0,0,0
1,1,1,1,2021-11-12,PB,38,1,17,33700,22407,48019,0,237.0,9.0,161.0,189004.0,148536.0,316793.0,Barnala,0,0,0,,1097,1413,0,4.0,0.0,3.0,,6234.0,7477.0,596294,,,,5954,244,5702,,337715,113498,2022-01-03T00:01:41.370273+05:30,29859000,,,,602733,16571,585876,15734090,16142757,6634076,0,0,0,0,0
2,2,2,2,2021-11-12,PB,38,1,17,33700,22407,48019,0,237.0,9.0,161.0,189004.0,148536.0,316793.0,Bathinda,0,0,1,,995,1270,0,15.0,0.0,12.0,,6105.0,8042.0,1388859,,,,41746,1042,40687,,632600,212773,2022-01-03T00:01:41.370273+05:30,29859000,,,,602733,16571,585876,15734090,16142757,6634076,0,0,0,0,0
3,3,3,3,2021-11-12,PB,38,1,17,33700,22407,48019,0,237.0,9.0,161.0,189004.0,148536.0,316793.0,Faridkot,4,0,0,,370,727,0,6.0,0.0,5.0,,2892.0,7098.0,618008,,,,13934,315,13612,,334380,137309,2022-01-03T00:01:41.370273+05:30,29859000,,,,602733,16571,585876,15734090,16142757,6634076,0,0,0,0,0
4,4,4,4,2021-11-12,PB,38,1,17,33700,22407,48019,0,237.0,9.0,161.0,189004.0,148536.0,316793.0,Fatehgarh Sahib,1,0,1,,222,844,0,5.0,0.0,3.0,,1656.0,5313.0,599814,,,,8884,335,8542,,357741,143041,2022-01-03T00:01:41.370273+05:30,29859000,,,,602733,16571,585876,15734090,16142757,6634076,0,0,0,0,0
5,5,5,5,2021-11-12,PB,38,1,17,33700,22407,48019,0,237.0,9.0,161.0,189004.0,148536.0,316793.0,Fazilka,1,0,0,,819,1295,0,2.0,1.0,8.0,,4503.0,6768.0,1180483,,,,20278,529,19743,,496005,140119,2022-01-03T00:01:41.370273+05:30,29859000,,,,602733,16571,585876,15734090,16142757,6634076,0,0,0,0,0
6,6,6,6,2021-11-12,PB,38,1,17,33700,22407,48019,0,237.0,9.0,161.0,189004.0,148536.0,316793.0,Ferozepur,1,0,3,,751,1375,0,10.0,0.0,7.0,,4595.0,8943.0,2026831,,,,14362,504,13843,,482618,139241,2022-01-03T00:01:41.370273+05:30,29859000,,,,602733,16571,585876,15734090,16142757,6634076,0,0,0,0,0
7,7,7,7,2021-11-12,PB,38,1,17,33700,22407,48019,0,237.0,9.0,161.0,189004.0,148536.0,316793.0,Gurdaspur,1,0,0,,1221,1943,0,6.0,0.0,0.0,,18769.0,42013.0,2299026,,,,22388,801,21580,,887407,468160,2022-01-03T00:01:41.370273+05:30,29859000,,,,602733,16571,585876,15734090,16142757,6634076,0,0,0,0,0
8,8,8,8,2021-11-12,PB,38,1,17,33700,22407,48019,0,237.0,9.0,161.0,189004.0,148536.0,316793.0,Hoshiarpur,7,1,1,,534,2337,0,24.0,2.0,10.0,,4563.0,18745.0,1582793,,,,30854,988,29843,,1006748,598539,2022-01-03T00:01:41.370273+05:30,29859000,,,,602733,16571,585876,15734090,16142757,6634076,0,0,0,0,0
9,9,9,9,2021-11-12,PB,38,1,17,33700,22407,48019,0,237.0,9.0,161.0,189004.0,148536.0,316793.0,Jalandhar,7,0,2,,1597,5504,0,29.0,0.0,13.0,,9426.0,30041.0,2181753,,,,63437,1496,61897,,1446701,720043,2022-01-03T00:01:41.370273+05:30,29859000,,,,602733,16571,585876,15734090,16142757,6634076,0,0,0,0,0
10,10,10,10,2021-11-12,PB,38,1,17,33700,22407,48019,0,237.0,9.0,161.0,189004.0,148536.0,316793.0,Kapurthala,3,0,2,,400,1509,0,4.0,0.0,3.0,,3476.0,9443.0,817668,,,,17858,556,17297,,470050,198907,2022-01-03T00:01:41.370273+05:30,29859000,,,,602733,16571,585876,15734090,16142757,6634076,0,0,0,0,0
11,11,11,11,2021-11-12,PB,38,1,17,33700,22407,48019,0,237.0,9.0,161.0,189004.0,148536.0,316793.0,Ludhiana,2,0,1,,3000,5303,0,16.0,2.0,10.0,,24776.0,42209.0,3487882,,,,87636,2108,85503,,2505587,993949,2022-01-03T00:01:41.370273+05:30,29859000,,,,602733,16571,585876,15734090,16142757,6634076,0,0,0,0,0
