Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2021-11-12,MH,Ahmednagar,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,340574,7082,11,332123,,2022-01-22 00:35:05.251163,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,3646,63747431
2021-11-12,MH,Akola,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,58780,1426,4,57330,,2022-01-22 00:35:05.251163,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,3646,63747431
2021-11-12,MH,Amravati,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,96241,1595,2,94618,,2022-01-22 00:35:05.251163,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,3646,63747431
2021-11-12,MH,Aurangabad,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,155536,4252,14,150865,,2022-01-22 00:35:05.251163,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,3646,63747431
2021-11-12,MH,Beed,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,103840,2814,7,100998,,2022-01-22 00:35:05.251163,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,3646,63747431
2021-11-12,MH,Bhandara,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60081,1123,10,58948,,2022-01-22 00:35:05.251163,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,3646,63747431
2021-11-12,MH,Buldhana,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,85541,799,6,84730,,2022-01-22 00:35:05.251163,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,3646,63747431
2021-11-12,MH,Chandrapur,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,88985,1562,4,87387,,2022-01-22 00:35:05.251163,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,3646,63747431
2021-11-12,MH,Dhule,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46179,654,11,45513,,2022-01-22 00:35:05.251163,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,3646,63747431
2021-11-12,MH,Gadchiroli,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,30444,669,33,29739,,2022-01-22 00:35:05.251163,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,3646,63747431
