,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-12,TT,11850,555,12403,1266589,3443161,8344515,,81353.0,2980.0,89015.0,8368188.0,10808703.0,26865417.0,Andaman and Nicobar Islands,2,0,4,0,205,3338,0,11.0,0.0,12.0,0.0,705.0,12839.0,397000,0,0,0,7670,129,7532,0,295157,222373,2021-11-13 16:07:39.830059,1332900000,2021-11-12 00:00:00,https://www.icmr.gov.in/,0,34426036,463245,33826483,622333939,751820915,368368313,0,0,0,0,0
1,1,1,1,2021-11-12,TT,11850,555,12403,1266589,3443161,8344515,,81353.0,2980.0,89015.0,8368188.0,10808703.0,26865417.0,Andhra Pradesh,262,2,229,0,89264,286070,0,1908.0,20.0,2421.0,0.0,298460.0,973882.0,52221000,0,0,0,2069614,14411,2051976,0,33729839,22348175,2021-11-13 16:07:39.830059,1332900000,2021-11-12 00:00:00,https://www.icmr.gov.in/,0,34426036,463245,33826483,622333939,751820915,368368313,0,0,0,0,0
2,2,2,2,2021-11-12,TT,11850,555,12403,1266589,3443161,8344515,,81353.0,2980.0,89015.0,8368188.0,10808703.0,26865417.0,Arunachal Pradesh,4,0,4,0,1503,5266,0,36.0,0.0,53.0,0.0,3932.0,19062.0,1504000,0,0,0,55212,280,54888,0,779020,571696,2021-11-13 16:07:39.830059,1332900000,2021-11-12 00:00:00,https://www.icmr.gov.in/,0,34426036,463245,33826483,622333939,751820915,368368313,0,0,0,0,0
3,3,3,3,2021-11-12,TT,11850,555,12403,1266589,3443161,8344515,,81353.0,2980.0,89015.0,8368188.0,10808703.0,26865417.0,Assam,251,1,294,0,68932,326878,0,1668.0,19.0,1886.0,0.0,171142.0,1016299.0,34293000,0,0,0,613563,6043,604303,0,20458170,9630520,2021-11-13 16:07:39.830059,1332900000,2021-11-12 00:00:00,https://www.icmr.gov.in/,0,34426036,463245,33826483,622333939,751820915,368368313,0,0,0,0,0
4,4,4,4,2021-11-12,TT,11850,555,12403,1266589,3443161,8344515,,81353.0,2980.0,89015.0,8368188.0,10808703.0,26865417.0,Bihar,1,0,10,0,151132,305554,0,24.0,0.0,43.0,0.0,856390.0,1445956.0,119520000,0,0,0,726149,9661,716462,0,51165557,20439008,2021-11-13 16:07:39.830059,1332900000,2021-11-12 00:00:00,https://www.icmr.gov.in/,0,34426036,463245,33826483,622333939,751820915,368368313,0,0,0,0,0
5,5,5,5,2021-11-12,TT,11850,555,12403,1266589,3443161,8344515,,81353.0,2980.0,89015.0,8368188.0,10808703.0,26865417.0,Chandigarh,2,0,2,0,1265,8137,0,19.0,0.0,29.0,0.0,3595.0,22887.0,1179000,0,0,0,65378,820,64535,0,931284,580126,2021-11-13 16:07:39.830059,1332900000,2021-11-12 00:00:00,https://www.icmr.gov.in/,0,34426036,463245,33826483,622333939,751820915,368368313,0,0,0,0,0
6,6,6,6,2021-11-12,TT,11850,555,12403,1266589,3443161,8344515,,81353.0,2980.0,89015.0,8368188.0,10808703.0,26865417.0,Chhattisgarh,19,1,19,0,107362,160816,0,158.0,4.0,197.0,0.0,265039.0,513310.0,28724000,0,0,0,1006290,13588,992487,0,15195374,8036255,2021-11-13 16:07:39.830059,1332900000,2021-11-12 00:00:00,https://www.icmr.gov.in/,0,34426036,463245,33826483,622333939,751820915,368368313,0,0,0,0,0
7,7,7,7,2021-11-12,TT,11850,555,12403,1266589,3443161,8344515,,81353.0,2980.0,89015.0,8368188.0,10808703.0,26865417.0,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,1355,8107,0,0.0,0.0,0.0,0.0,3048.0,18863.0,959000,0,0,0,10682,4,10678,0,665437,396814,2021-11-13 16:07:39.830059,1332900000,2021-11-12 00:00:00,https://www.icmr.gov.in/,0,34426036,463245,33826483,622333939,751820915,368368313,0,0,0,0,0
8,8,8,8,2021-11-12,TT,11850,555,12403,1266589,3443161,8344515,,81353.0,2980.0,89015.0,8368188.0,10808703.0,26865417.0,Delhi,62,2,56,0,64904,126764,0,297.0,2.0,252.0,0.0,186039.0,360556.0,19814000,0,0,0,1440332,25093,1414868,0,13314347,7925088,2021-11-13 16:07:39.830059,1332900000,2021-11-12 00:00:00,https://www.icmr.gov.in/,0,34426036,463245,33826483,622333939,751820915,368368313,0,0,0,0,0
9,9,9,9,2021-11-12,TT,11850,555,12403,1266589,3443161,8344515,,81353.0,2980.0,89015.0,8368188.0,10808703.0,26865417.0,Goa,23,1,41,0,1938,11292,0,185.0,6.0,216.0,0.0,5649.0,36426.0,1540000,0,0,0,178445,3372,174794,0,1271702,971659,2021-11-13 16:07:39.830059,1332900000,2021-11-12 00:00:00,https://www.icmr.gov.in/,0,34426036,463245,33826483,622333939,751820915,368368313,0,0,0,0,0
10,10,10,10,2021-11-12,TT,11850,555,12403,1266589,3443161,8344515,,81353.0,2980.0,89015.0,8368188.0,10808703.0,26865417.0,Gujarat,21,0,35,0,71343,758418,0,187.0,0.0,190.0,0.0,211933.0,2414201.0,67936000,0,0,0,826887,10090,816577,0,45064087,29129790,2021-11-13 16:07:39.830059,1332900000,2021-11-12 00:00:00,https://www.icmr.gov.in/,0,34426036,463245,33826483,622333939,751820915,368368313,0,0,0,0,0
11,11,11,11,2021-11-12,TT,11850,555,12403,1266589,3443161,8344515,,81353.0,2980.0,89015.0,8368188.0,10808703.0,26865417.0,Haryana,15,0,15,0,54426,151422,0,109.0,0.0,86.0,0.0,183344.0,539468.0,28672000,0,0,0,771403,10050,761223,0,18006818,8796466,2021-11-13 16:07:39.830059,1332900000,2021-11-12 00:00:00,https://www.icmr.gov.in/,0,34426036,463245,33826483,622333939,751820915,368368313,0,0,0,0,0
12,12,12,12,2021-11-12,TT,11850,555,12403,1266589,3443161,8344515,,81353.0,2980.0,89015.0,8368188.0,10808703.0,26865417.0,Himachal Pradesh,125,3,127,0,7635,148299,0,873.0,35.0,1213.0,0.0,20591.0,430747.0,7300000,0,0,0,225589,3803,220663,0,5744191,4070412,2021-11-13 16:07:39.830059,1332900000,2021-11-12 00:00:00,https://www.icmr.gov.in/,0,34426036,463245,33826483,622333939,751820915,368368313,0,0,0,0,0
13,13,13,13,2021-11-12,TT,11850,555,12403,1266589,3443161,8344515,,81353.0,2980.0,89015.0,8368188.0,10808703.0,26865417.0,Jammu and Kashmir,158,0,105,0,6595,174260,0,1065.0,8.0,702.0,0.0,22715.0,599607.0,13203000,0,0,0,333825,4448,328013,0,9551217,6206192,2021-11-13 16:07:39.830059,1332900000,2021-11-12 00:00:00,https://www.icmr.gov.in/,0,34426036,463245,33826483,622333939,751820915,368368313,0,0,0,0,0
