,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Agar Malwa,,,,,459,6419,0,,,,,2729.0,46350.0,0,,,,,,,,428157,187685,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
1,1,1,1,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Alirajpur,,,,,833,5814,0,,,,,2744.0,18988.0,728677,,,,,,,,372597,135881,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
2,2,2,2,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Anuppur,,,,,50,470,0,,,,,1488.0,25259.0,749521,,,,,,,,482984,194421,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
3,3,3,3,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Ashoknagar,,,,,93,1381,0,,,,,2534.0,39195.0,844979,,,,,,,,552976,230536,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
4,4,4,4,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Balaghat,,,,,786,4459,0,,,,,13947.0,80660.0,1701156,,,,,,,,1294814,650309,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
5,5,5,5,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Barwani,,,,,294,2839,0,,,,,3853.0,40364.0,1385659,,,,,,,,793321,272663,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
6,6,6,6,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Betul,,,,,605,7001,0,,,,,8435.0,88969.0,1575247,,,,,,,,1059242,460601,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
7,7,7,7,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Bhind,,,,,467,16127,0,,,,,5113.0,102236.0,1703562,,,,,,,,1040123,462714,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
8,8,8,8,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Bhopal,,,,,964,12856,0,,,,,6440.0,71338.0,2368145,,,,,,,,2020579,1253373,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
9,9,9,9,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Burhanpur,,,,,1087,4936,0,,,,,5051.0,37950.0,756993,,,,,,,,498908,260311,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
10,10,10,10,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Chhatarpur,,,,,1462,7625,0,,,,,11133.0,71546.0,1762857,,,,,,,,1105853,416569,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
11,11,11,11,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Chhindwara,,,,,773,20777,0,,,,,4220.0,110197.0,2090306,,,,,,,,1629795,729012,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
12,12,12,12,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Damoh,,,,,298,7287,0,,,,,2533.0,59351.0,1263703,,,,,,,,847466,391094,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
13,13,13,13,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Datia,,,,,352,3045,0,,,,,2706.0,41153.0,786375,,,,,,,,563229,344767,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
14,14,14,14,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Dewas,,,,,287,2550,0,,,,,3825.0,63156.0,1563107,,,,,,,,1009437,545220,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
15,15,15,15,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Dhar,,,,,216,2857,0,,,,,3238.0,55720.0,2184672,,,,,,,,1375056,600490,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
16,16,16,16,2021-11-12,MP,9,0,11,0,38407,397855,0,51.0,0.0,89.0,,245606.0,3147409.0,Dindori,,,,,78,1541,0,,,,,1899.0,33479.0,704218,,,,,,,,483705,225729,2021-11-13 15:01:13.134329,82232000,,,,792945,10524,782347,,50204856,24533867,0,0,0,0,0
