Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-12,HP,Bilaspur,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,14501,85,14322,,2021-11-13 06:43:14.700590,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,225589,3786,220663,
2021-11-12,HP,Chamba,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,13705,160,13528,,2021-11-13 06:43:14.700617,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,225589,3786,220663,
2021-11-12,HP,Hamirpur,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,17656,293,17156,,2021-11-13 06:43:14.700618,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,225589,3786,220663,
2021-11-12,HP,Kangra,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,51356,1150,49808,,2021-11-13 06:43:14.700619,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,225589,3786,220663,
2021-11-12,HP,Kinnaur,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,3518,38,3475,,2021-11-13 06:43:14.700620,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,225589,3786,220663,
2021-11-12,HP,Kullu,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,9723,158,9532,,2021-11-13 06:43:14.700622,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,225589,3786,220663,
2021-11-12,HP,Lahaul and Spiti,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,2961,18,2936,,2021-11-13 06:43:14.700623,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,225589,3786,220663,
2021-11-12,HP,Mandi,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,31765,456,31211,,2021-11-13 06:43:14.700624,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,225589,3786,220663,
2021-11-12,HP,Shimla,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,27653,645,26918,,2021-11-13 06:43:14.700628,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,225589,3786,220663,
2021-11-12,HP,Sirmaur,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,15460,211,15246,,2021-11-13 06:43:14.700629,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,225589,3786,220663,
2021-11-12,HP,Solan,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,22865,314,22505,,2021-11-13 06:43:14.700630,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,225589,3786,220663,
2021-11-12,HP,Una,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,14426,258,14026,,2021-11-13 06:43:14.700632,2021-11-12 19:00:00+05:30,https://twitter.com/nhm_hp,,225589,3786,220663,
