,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10019,9884,129,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,658669,328630,321045,8994,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,19,136,70,225,0,2,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2318054,2301668,14729,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,85924588,43056710,41436745,1431133,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,2462,160846,12600,175908,101,458,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64453,64065,296,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,1636232,888685,723815,23732,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,186,766,90,1042,14,21,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724144,716028,6639,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,43306087,23390874,19654836,260377,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,3512,22990,1710,28212,9,46,1,,,1332900000,Assam,34293000
4,Bihar,830156,817654,12255,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,120287117,66422427,53083037,781653,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,32985,149598,5098,187681,32,65,0,,,1332900000,Bihar,119520000
5,Chandigarh,91767,90468,1165,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,2036483,1124096,887864,24523,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,247,747,90,1084,14,25,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1151126,1135968,14029,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,36793078,19651902,16765403,375773,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,5808,61681,2763,70252,153,310,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11440,11434,4,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,1361128,755052,598078,7998,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,106,357,28,491,1,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1860561,1832781,26127,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,31440777,17296944,13723228,420605,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,4691,32457,2186,39334,325,440,1,,,1332900000,Delhi,19814000
9,Goa,245056,241022,3825,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,2646072,1392166,1223332,30574,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,166,583,49,798,16,41,3,,,1332900000,Goa,1540000
10,Gujarat,1222906,1210545,10933,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,103090399,52019579,49006994,2063826,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,10747,77815,14958,103520,116,334,1,,,1332900000,Gujarat,67936000
11,Haryana,982189,970066,10568,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,41150349,22859514,18051825,239010,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,4670,23914,1250,29834,232,440,4,,,1332900000,Haryana,28672000
12,Himachal Pradesh,283449,278598,4122,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,12412231,6320819,5916226,175186,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,506,1910,850,3266,83,156,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,453088,447813,4748,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,21533427,10742300,10501775,289352,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,2653,12185,1437,16275,36,123,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,434468,428793,5315,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,37003289,22246208,14529990,227091,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,9031,33362,919,43312,21,62,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3941453,3897239,39969,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,100853513,52137624,47512459,1203430,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,5100,92683,7642,105425,188,816,12,,,1332900000,Karnataka,65798000
16,Kerala,6504433,6416369,65597,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,52602620,28088258,23599819,914543,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,985,6655,1714,9354,2373,5525,96,,,1332900000,Kerala,35125000
17,Ladakh,28061,27695,228,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,443813,227109,187636,29068,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,31,144,167,342,16,22,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11400,11346,52,2022-03-03,TT,42945160,514388,42353620,2022-03-03 12:26:12.980385,770050005,2022-03-02 00:00:00,882953,1779414123,966260304,794094726,19059093,119054,59516,57054,2484,https://www.icmr.gov.in/,6561,142,14947,99319,1872764,278032,2250115,5,66,1,72,0,0,0,,,1332900000,Lakshadweep,68000
