TT|2022-03-25 07:55:10.500986|GetSource|ERR|File Not Found
TT|2022-03-25 09:55:11.311684|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-25 09:55:33.952052|ExtractFromHTML|OK|COMPLETED
TT|2022-03-25 11:36:19.788141|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-25 11:36:34.115588|ExtractFromHTML|OK|COMPLETED
TT|2022-03-25 11:55:10.154085|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-25 11:55:24.544261|ExtractFromHTML|OK|COMPLETED
TT|2022-03-25 13:09:08.616242|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-25 13:09:21.772911|ExtractFromHTML|OK|COMPLETED
TT|2022-03-25 19:55:10.344473|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-25 19:55:27.700044|ExtractFromHTML|OK|COMPLETED
TT|2022-03-25 20:55:10.263700|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-25 20:55:25.741801|ExtractFromHTML|OK|COMPLETED
TT|2022-03-25 21:55:09.944025|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-25 21:55:27.708830|ExtractFromHTML|OK|COMPLETED
TT|2022-03-25 22:55:10.217153|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-25 22:55:27.115398|ExtractFromHTML|OK|COMPLETED
TT|2022-03-25 23:55:10.273445|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-25 23:55:26.236543|ExtractFromHTML|OK|COMPLETED
TT|2022-03-26 07:55:10.850438|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-26 09:55:09.760326|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
