,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-19,TG,3557,3,1773,0,68285,195030,12744,4236,18102.0,18.0,12170.0,,339951.0,964568.0,175614.0,Adilabad,,,,,3307,9189,59,,,,,,10431.0,40297.0,3638.0,708952,,,,,,,,567780,412918,3638,0,2022-01-20 12:32:19.125378,37220000,,,,718196,4065,689878,,29662107,21480578,175614,0,0.0,0.0
1,2022-01-19,TG,3557,3,1773,0,68285,195030,12744,4236,18102.0,18.0,12170.0,,339951.0,964568.0,175614.0,Bhadradri Kothagudem,,,,,2199,7304,420,,,,,,12569.0,49355.0,11444.0,1304811,,,,,,,,867971,645297,11444,0,2022-01-20 12:32:19.125378,37220000,,,,718196,4065,689878,,29662107,21480578,175614,0,0.0,0.0
2,2022-01-19,TG,3557,3,1773,0,68285,195030,12744,4236,18102.0,18.0,12170.0,,339951.0,964568.0,175614.0,Foreign Evacuees,,,,,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,0,0,0,0,2022-01-20 12:32:19.125378,37220000,,,,718196,4065,689878,,29662107,21480578,175614,0,0.0,0.0
3,2022-01-19,TG,3557,3,1773,0,68285,195030,12744,4236,18102.0,18.0,12170.0,,339951.0,964568.0,175614.0,Hyderabad,,,,,5305,8325,2503,,,,,,27360.0,39697.0,27672.0,3441992,,,,,,,,3692397,2661520,27672,0,2022-01-20 12:32:19.125378,37220000,,,,718196,4065,689878,,29662107,21480578,175614,0,0.0,0.0
4,2022-01-19,TG,3557,3,1773,0,68285,195030,12744,4236,18102.0,18.0,12170.0,,339951.0,964568.0,175614.0,Jagtial,,,,,875,6988,279,,,,,,6507.0,26868.0,3023.0,983414,,,,,,,,790107,568505,3023,0,2022-01-20 12:32:19.125378,37220000,,,,718196,4065,689878,,29662107,21480578,175614,0,0.0,0.0
5,2022-01-19,TG,3557,3,1773,0,68285,195030,12744,4236,18102.0,18.0,12170.0,,339951.0,964568.0,175614.0,Jangaon,,,,,715,2271,172,,,,,,3649.0,13495.0,3036.0,582457,,,,,,,,436375,344508,3036,0,2022-01-20 12:32:19.125378,37220000,,,,718196,4065,689878,,29662107,21480578,175614,0,0.0,0.0
6,2022-01-19,TG,3557,3,1773,0,68285,195030,12744,4236,18102.0,18.0,12170.0,,339951.0,964568.0,175614.0,Jayashankar Bhupalapally,,,,,1459,488,66,,,,,,3359.0,4475.0,1606.0,712257,,,,,,,,342135,264135,1606,0,2022-01-20 12:32:19.125378,37220000,,,,718196,4065,689878,,29662107,21480578,175614,0,0.0,0.0
7,2022-01-19,TG,3557,3,1773,0,68285,195030,12744,4236,18102.0,18.0,12170.0,,339951.0,964568.0,175614.0,Jogulamba Gadwal,,,,,984,3026,108,,,,,,10047.0,18340.0,2112.0,664971,,,,,,,,482056,311040,2112,0,2022-01-20 12:32:19.125378,37220000,,,,718196,4065,689878,,29662107,21480578,175614,0,0.0,0.0
8,2022-01-19,TG,3557,3,1773,0,68285,195030,12744,4236,18102.0,18.0,12170.0,,339951.0,964568.0,175614.0,Kamareddy,,,,,6430,4175,372,,,,,,24172.0,21366.0,4147.0,972625,,,,,,,,685243,492168,4147,0,2022-01-20 12:32:19.125378,37220000,,,,718196,4065,689878,,29662107,21480578,175614,0,0.0,0.0
9,2022-01-19,TG,3557,3,1773,0,68285,195030,12744,4236,18102.0,18.0,12170.0,,339951.0,964568.0,175614.0,Karimnagar,,,,,1196,3207,385,,,,,,6962.0,15671.0,5297.0,1016063,,,,,,,,850134,768803,5297,0,2022-01-20 12:32:19.125378,37220000,,,,718196,4065,689878,,29662107,21480578,175614,0,0.0,0.0
