,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-19,ML,268,0,142,0,8555,2675,640,127,1446.0,3.0,700.0,,39419.0,15147.0,13374.0,East Garo Hills,4,0,1,,556,224,43,0,8.0,0.0,1.0,,2118.0,887.0,479.0,317618,,,,1926,16,1903,,64738,37690,479,0,2022-01-19T23:55:55.793056+05:30,3224000,,,,87075,1492,84139,,1306260,921127,13374,0,0.0,0.0
1,2022-01-19,ML,268,0,142,0,8555,2675,640,127,1446.0,3.0,700.0,,39419.0,15147.0,13374.0,East Jaintia Hills,1,0,2,,51,15,0,1,25.0,0.0,3.0,,757.0,826.0,223.0,122436,,,,2479,32,2420,,71813,52968,223,0,2022-01-19T23:55:55.793056+05:30,3224000,,,,87075,1492,84139,,1306260,921127,13374,0,0.0,0.0
2,2022-01-19,ML,268,0,142,0,8555,2675,640,127,1446.0,3.0,700.0,,39419.0,15147.0,13374.0,East Khasi Hills,164,0,123,,1741,345,346,116,1052.0,3.0,599.0,,9626.0,3285.0,5940.0,824059,,,,43672,1015,41625,,359613,287740,5940,0,2022-01-19T23:55:55.793056+05:30,3224000,,,,87075,1492,84139,,1306260,921127,13374,0,0.0,0.0
3,2022-01-19,ML,268,0,142,0,8555,2675,640,127,1446.0,3.0,700.0,,39419.0,15147.0,13374.0,North Garo Hills,5,0,0,,580,235,18,0,8.0,0.0,1.0,,3564.0,1399.0,398.0,118325,,,,1695,8,1679,,74108,48061,398,0,2022-01-19T23:55:55.793056+05:30,3224000,,,,87075,1492,84139,,1306260,921127,13374,0,0.0,0.0
4,2022-01-19,ML,268,0,142,0,8555,2675,640,127,1446.0,3.0,700.0,,39419.0,15147.0,13374.0,Ri-Bhoi,17,0,6,,0,0,0,1,85.0,0.0,19.0,,0.0,0.0,0.0,0,,,,9859,90,9674,,0,0,0,0,2022-01-19T23:55:55.793056+05:30,3224000,,,,87075,1492,84139,,1306260,921127,13374,0,0.0,0.0
5,2022-01-19,ML,268,0,142,0,8555,2675,640,127,1446.0,3.0,700.0,,39419.0,15147.0,13374.0,South Garo Hills,7,0,1,,130,122,44,0,11.0,0.0,1.0,,2188.0,881.0,392.0,142574,,,,1230,12,1207,,51331,30923,392,0,2022-01-19T23:55:55.793056+05:30,3224000,,,,87075,1492,84139,,1306260,921127,13374,0,0.0,0.0
6,2022-01-19,ML,268,0,142,0,8555,2675,640,127,1446.0,3.0,700.0,,39419.0,15147.0,13374.0,South West Garo Hills,3,0,0,,2046,523,18,0,10.0,0.0,0.0,,4512.0,1191.0,610.0,172495,,,,1883,18,1855,,93029,60642,610,0,2022-01-19T23:55:55.793056+05:30,3224000,,,,87075,1492,84139,,1306260,921127,13374,0,0.0,0.0
7,2022-01-19,ML,268,0,142,0,8555,2675,640,127,1446.0,3.0,700.0,,39419.0,15147.0,13374.0,South West Khasi Hills,2,0,0,,14,6,15,0,10.0,0.0,3.0,,533.0,188.0,76.0,110152,,,,2565,17,2536,,36833,25365,76,0,2022-01-19T23:55:55.793056+05:30,3224000,,,,87075,1492,84139,,1306260,921127,13374,0,0.0,0.0
8,2022-01-19,ML,268,0,142,0,8555,2675,640,127,1446.0,3.0,700.0,,39419.0,15147.0,13374.0,West Garo Hills,50,0,7,,999,506,107,8,177.0,0.0,62.0,,4932.0,2610.0,3836.0,642923,,,,9341,73,9094,,238457,168513,3836,0,2022-01-19T23:55:55.793056+05:30,3224000,,,,87075,1492,84139,,1306260,921127,13374,0,0.0,0.0
9,2022-01-19,ML,268,0,142,0,8555,2675,640,127,1446.0,3.0,700.0,,39419.0,15147.0,13374.0,West Jaintia Hills,11,0,2,,1100,92,15,1,34.0,0.0,10.0,,3732.0,677.0,466.0,270352,,,,6872,136,6699,,104145,72005,466,0,2022-01-19T23:55:55.793056+05:30,3224000,,,,87075,1492,84139,,1306260,921127,13374,0,0.0,0.0
10,2022-01-19,ML,268,0,142,0,8555,2675,640,127,1446.0,3.0,700.0,,39419.0,15147.0,13374.0,West Khasi Hills,4,0,0,,540,231,27,0,26.0,0.0,1.0,,2798.0,1314.0,319.0,385601,,,,5553,75,5447,,91171,60564,319,0,2022-01-19T23:55:55.793056+05:30,3224000,,,,87075,1492,84139,,1306260,921127,13374,0,0.0,0.0
