,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-19,HP,3147,7,1860,0,3627,2462,4411,1082,15403.0,22.0,7388.0,0,34040.0,15676.0,31721.0,Bilaspur,183,0,88,,71,46,285,42,823.0,0.0,330.0,0.0,579.0,311.0,1495.0,382056,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,15893,90,14960,,350068,322814,2853,1,2022-01-20 01:22:40,7300000,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,252042,3892,233188,,6264227,5538331,54643,44,12.0,0.0
1,2022-01-19,HP,3147,7,1860,0,3627,2462,4411,1082,15403.0,22.0,7388.0,0,34040.0,15676.0,31721.0,Chamba,70,2,53,,949,94,271,25,470.0,3.0,162.0,0.0,6649.0,321.0,1476.0,518844,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,14372,164,13756,,405830,358368,2956,2,2022-01-20 01:22:40,7300000,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,252042,3892,233188,,6264227,5538331,54643,44,12.0,0.0
2,2022-01-19,HP,3147,7,1860,0,3627,2462,4411,1082,15403.0,22.0,7388.0,0,34040.0,15676.0,31721.0,Hamirpur,225,1,203,,106,147,553,85,1150.0,1.0,1075.0,0.0,1902.0,809.0,3030.0,454293,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,20122,309,18864,,412650,366683,4596,1,2022-01-20 01:22:40,7300000,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,252042,3892,233188,,6264227,5538331,54643,44,12.0,0.0
3,2022-01-19,HP,3147,7,1860,0,3627,2462,4411,1082,15403.0,22.0,7388.0,0,34040.0,15676.0,31721.0,Kangra,497,1,314,,588,506,865,407,2504.0,6.0,1758.0,0.0,5462.0,1877.0,6639.0,1507223,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,57007,1187,53371,,1294378,1158056,12147,5,2022-01-20 01:22:40,7300000,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,252042,3892,233188,,6264227,5538331,54643,44,12.0,0.0
4,2022-01-19,HP,3147,7,1860,0,3627,2462,4411,1082,15403.0,22.0,7388.0,0,34040.0,15676.0,31721.0,Kinnaur,122,0,36,,21,4,23,5,255.0,0.0,110.0,0.0,396.0,151.0,911.0,84298,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,3902,39,3608,,83352,69827,1722,0,2022-01-20 01:22:40,7300000,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,252042,3892,233188,,6264227,5538331,54643,44,12.0,0.0
5,2022-01-19,HP,3147,7,1860,0,3627,2462,4411,1082,15403.0,22.0,7388.0,0,34040.0,15676.0,31721.0,Kullu,118,0,90,,142,158,234,66,599.0,0.0,378.0,0.0,1684.0,755.0,1770.0,437474,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,10797,158,10037,,388533,333083,3142,29,2022-01-20 01:22:40,7300000,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,252042,3892,233188,,6264227,5538331,54643,44,12.0,12.0
6,2022-01-19,HP,3147,7,1860,0,3627,2462,4411,1082,15403.0,22.0,7388.0,0,34040.0,15676.0,31721.0,Lahaul and Spiti,2,0,4,,1,1,60,10,34.0,0.0,11.0,0.0,296.0,38.0,327.0,31528,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,3017,18,2964,,33234,25689,520,0,2022-01-20 01:22:40,7300000,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,252042,3892,233188,,6264227,5538331,54643,44,12.0,0.0
7,2022-01-19,HP,3147,7,1860,0,3627,2462,4411,1082,15403.0,22.0,7388.0,0,34040.0,15676.0,31721.0,Mandi,361,0,165,,401,132,582,52,1777.0,1.0,638.0,0.0,3166.0,1352.0,5596.0,999518,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,34476,465,32358,,852256,750114,10680,0,2022-01-20 01:22:40,7300000,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,252042,3892,233188,,6264227,5538331,54643,44,12.0,0.0
8,2022-01-19,HP,3147,7,1860,0,3627,2462,4411,1082,15403.0,22.0,7388.0,0,34040.0,15676.0,31721.0,Shimla,421,1,282,,468,403,647,148,2552.0,4.0,952.0,0.0,4767.0,2786.0,4996.0,813384,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,31501,664,28485,,739706,659031,6215,4,2022-01-20 01:22:40,7300000,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,252042,3892,233188,,6264227,5538331,54643,44,12.0,0.0
9,2022-01-19,HP,3147,7,1860,0,3627,2462,4411,1082,15403.0,22.0,7388.0,0,34040.0,15676.0,31721.0,Sirmaur,240,0,31,,175,145,203,50,1337.0,1.0,235.0,0.0,2086.0,1273.0,1871.0,530164,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,17314,213,15515,,471772,419940,3535,0,2022-01-20 01:22:40,7300000,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,252042,3892,233188,,6264227,5538331,54643,44,12.0,0.0
10,2022-01-19,HP,3147,7,1860,0,3627,2462,4411,1082,15403.0,22.0,7388.0,0,34040.0,15676.0,31721.0,Solan,650,1,434,,585,679,320,124,2572.0,3.0,1351.0,0.0,4462.0,5010.0,1765.0,576670,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,26987,319,24328,,755503,638169,3295,0,2022-01-20 01:22:40,7300000,2022-01-19 19:00:00+05:30,https://twitter.com/nhm_hp,,252042,3892,233188,,6264227,5538331,54643,44,12.0,0.0
