Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-01-19,KL,Thiruvananthapuram,,,,557132,6707,0,510464,,2022-01-19 23:55:54.445841,2022-01-19 23:55:54.446705,,,5464457,51160,5244206,0,42713965
2022-01-19,KL,Ernakulam,,,,682850,6037,0,646107,,2022-01-19 23:55:54.445841,2022-01-19 23:55:54.446705,,,5464457,51160,5244206,0,42713965
2022-01-19,KL,Thrissur,,,,569865,5635,0,549478,,2022-01-19 23:55:54.445841,2022-01-19 23:55:54.446705,,,5464457,51160,5244206,0,42713965
2022-01-19,KL,Kozhikode,,,,580613,4604,0,562194,,2022-01-19 23:55:54.445841,2022-01-19 23:55:54.446705,,,5464457,51160,5244206,0,42713965
2022-01-19,KL,Kottayam,,,,359697,2900,0,345646,,2022-01-19 23:55:54.445841,2022-01-19 23:55:54.446705,,,5464457,51160,5244206,0,42713965
2022-01-19,KL,Palakkad,,,,394267,4235,0,379179,,2022-01-19 23:55:54.445841,2022-01-19 23:55:54.446705,,,5464457,51160,5244206,0,42713965
2022-01-19,KL,Pathanamthitta,,,,216943,1883,0,206269,,2022-01-19 23:55:54.445841,2022-01-19 23:55:54.446705,,,5464457,51160,5244206,0,42713965
2022-01-19,KL,Kannur,,,,303087,3719,0,292467,,2022-01-19 23:55:54.445841,2022-01-19 23:55:54.446705,,,5464457,51160,5244206,0,42713965
2022-01-19,KL,Idukki,,,,165234,1035,0,157426,,2022-01-19 23:55:54.445841,2022-01-19 23:55:54.446705,,,5464457,51160,5244206,0,42713965
2022-01-19,KL,Kollam,,,,424204,4854,0,412617,,2022-01-19 23:55:54.445841,2022-01-19 23:55:54.446705,,,5464457,51160,5244206,0,42713965
2022-01-19,KL,Malappuram,,,,588328,3838,0,578212,,2022-01-19 23:55:54.445841,2022-01-19 23:55:54.446705,,,5464457,51160,5244206,0,42713965
2022-01-19,KL,Kasaragod,,,,147988,1041,0,142258,,2022-01-19 23:55:54.445841,2022-01-19 23:55:54.446705,,,5464457,51160,5244206,0,42713965
2022-01-19,KL,Wayanad,,,,139379,760,0,134464,,2022-01-19 23:55:54.445841,2022-01-19 23:55:54.446705,,,5464457,51160,5244206,0,42713965
2022-01-19,KL,Alappuzha,,,,334870,3912,0,327425,,2022-01-19 23:55:54.445841,2022-01-19 23:55:54.446705,,,5464457,51160,5244206,0,42713965
