,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-19,TT,317532,491,223990,1935180,2960576,4281163,504563,287246,1900846.0,2658.0,1091668.0,12045203.0,21172944.0,25865263.0,6035573.0,Andaman and Nicobar Islands,159,0,176,0,265,228,257,107,541.0,0.0,577.0,0.0,2958.0,1493.0,3157.0,397000,0,0,0,8938,129,8366,0,322905,298759,3157,0,2022-01-20 12:44:52.982197,1332900000,2022-01-19 00:00:00,https://www.icmr.gov.in/,0,38218773,487693,35807029,709356830,920764469,669964217,6035573,0,0.0,0.0
1,2022-01-19,TT,317532,491,223990,1935180,2960576,4281163,504563,287246,1900846.0,2658.0,1091668.0,12045203.0,21172944.0,25865263.0,6035573.0,Andhra Pradesh,10057,8,1222,0,62709,377722,21622,1093,39562.0,17.0,4729.0,0.0,204863.0,1509156.0,344348.0,52221000,0,0,0,2127441,14522,2067984,0,42487723,33810306,344348,0,2022-01-20 12:44:52.982197,1332900000,2022-01-19 00:00:00,https://www.icmr.gov.in/,0,38218773,487693,35807029,709356830,920764469,669964217,6035573,0,0.0,0.0
2,2022-01-19,TT,317532,491,223990,1935180,2960576,4281163,504563,287246,1900846.0,2658.0,1091668.0,12045203.0,21172944.0,25865263.0,6035573.0,Arunachal Pradesh,435,0,194,0,2109,1383,918,71,1812.0,0.0,539.0,0.0,17975.0,9273.0,9985.0,1504000,0,0,0,57822,282,55602,0,864112,670771,9985,0,2022-01-20 12:44:52.982197,1332900000,2022-01-19 00:00:00,https://www.icmr.gov.in/,0,38218773,487693,35807029,709356830,920764469,669964217,6035573,0,0.0,0.0
3,2022-01-19,TT,317532,491,223990,1935180,2960576,4281163,504563,287246,1900846.0,2658.0,1091668.0,12045203.0,21172944.0,25865263.0,6035573.0,Assam,8339,15,2723,0,22944,75206,9613,2016,35078.0,59.0,11650.0,0.0,153248.0,515544.0,80289.0,34293000,0,0,0,670128,6248,627372,0,22972871,17273186,80289,0,2022-01-20 12:44:52.982197,1332900000,2022-01-19 00:00:00,https://www.icmr.gov.in/,0,38218773,487693,35807029,709356830,920764469,669964217,6035573,0,0.0,0.0
4,2022-01-19,TT,317532,491,223990,1935180,2960576,4281163,504563,287246,1900846.0,2658.0,1091668.0,12045203.0,21172944.0,25865263.0,6035573.0,Bihar,4063,11,7455,0,173907,199864,22628,3819,36809.0,42.0,34945.0,0.0,1300610.0,1195994.0,290036.0,119520000,0,0,0,799267,12156,756629,0,62754957,45255406,290036,0,2022-01-20 12:44:52.982197,1332900000,2022-01-19 00:00:00,https://www.icmr.gov.in/,0,38218773,487693,35807029,709356830,920764469,669964217,6035573,0,0.0,0.0
5,2022-01-19,TT,317532,491,223990,1935180,2960576,4281163,504563,287246,1900846.0,2658.0,1091668.0,12045203.0,21172944.0,25865263.0,6035573.0,Chandigarh,1502,2,1112,0,2110,1627,625,664,9966.0,9.0,4799.0,0.0,22424.0,15589.0,8595.0,1179000,0,0,0,81269,1093,70210,0,1099556,835603,8595,0,2022-01-20 12:44:52.982197,1332900000,2022-01-19 00:00:00,https://www.icmr.gov.in/,0,38218773,487693,35807029,709356830,920764469,669964217,6035573,0,0.0,0.0
6,2022-01-19,TT,317532,491,223990,1935180,2960576,4281163,504563,287246,1900846.0,2658.0,1091668.0,12045203.0,21172944.0,25865263.0,6035573.0,Chhattisgarh,5625,9,5364,0,26375,92836,10398,4281,37469.0,55.0,32818.0,0.0,197186.0,458795.0,147054.0,28724000,0,0,0,1075529,13682,1029826,0,19110620,13310482,147054,0,2022-01-20 12:44:52.982197,1332900000,2022-01-19 00:00:00,https://www.icmr.gov.in/,0,38218773,487693,35807029,709356830,920764469,669964217,6035573,0,0.0,0.0
7,2022-01-19,TT,317532,491,223990,1935180,2960576,4281163,504563,287246,1900846.0,2658.0,1091668.0,12045203.0,21172944.0,25865263.0,6035573.0,Dadra and Nagar Haveli and Daman and Diu,42,0,27,0,479,916,151,14,219.0,0.0,132.0,0.0,5992.0,7809.0,3485.0,959000,0,0,0,11075,4,10840,0,747316,556775,3485,0,2022-01-20 12:44:52.982197,1332900000,2022-01-19 00:00:00,https://www.icmr.gov.in/,0,38218773,487693,35807029,709356830,920764469,669964217,6035573,0,0.0,0.0
8,2022-01-19,TT,317532,491,223990,1935180,2960576,4281163,504563,287246,1900846.0,2658.0,1091668.0,12045203.0,21172944.0,25865263.0,6035573.0,Delhi,13785,35,16580,0,56259,30801,12673,29264,130250.0,220.0,142193.0,0.0,504172.0,248974.0,175575.0,19814000,0,0,0,1747966,25460,1647224,0,16719608,12045099,175575,0,2022-01-20 12:44:52.982197,1332900000,2022-01-19 00:00:00,https://www.icmr.gov.in/,0,38218773,487693,35807029,709356830,920764469,669964217,6035573,0,0.0,0.0
9,2022-01-19,TT,317532,491,223990,1935180,2960576,4281163,504563,287246,1900846.0,2658.0,1091668.0,12045203.0,21172944.0,25865263.0,6035573.0,Goa,3936,7,3119,0,1112,1463,962,3396,22011.0,37.0,13301.0,0.0,9053.0,11263.0,12471.0,1540000,0,0,0,219107,3576,192724,0,1374559,1143230,12471,0,2022-01-20 12:44:52.982197,1332900000,2022-01-19 00:00:00,https://www.icmr.gov.in/,0,38218773,487693,35807029,709356830,920764469,669964217,6035573,0,0.0,0.0
