,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Amritsar,471,7,480,,9730,12090,583,191,4152.0,15.0,2235.0,,49024.0,66596.0,3712.0,2490891,,,,54044,1615,48300,,1560124,899713,6049,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
1,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Barnala,90,0,0,,2151,5288,81,13,513.0,1.0,154.0,,9899.0,25543.0,572.0,596294,,,,6647,249,5864,,376247,214080,709,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
2,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Bathinda,409,2,646,,9772,9496,500,136,3140.0,5.0,1385.0,,60808.0,66089.0,1857.0,1388859,,,,46230,1058,42273,,809820,460184,2425,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
3,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Faridkot,76,0,44,,2401,3257,96,9,608.0,0.0,305.0,,12999.0,20362.0,522.0,618008,,,,14899,321,13969,,383806,248819,680,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
4,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Fatehgarh Sahib,115,0,25,,3114,3252,46,118,905.0,4.0,733.0,,15323.0,19052.0,412.0,599814,,,,10735,343,9593,,411985,260108,606,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
5,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Fazilka,157,0,15,,2326,3917,349,14,612.0,0.0,107.0,,15963.0,31387.0,1699.0,1180483,,,,21082,532,19875,,596388,333047,2080,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
6,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Ferozepur,216,0,122,,3231,6490,205,31,888.0,3.0,569.0,,16017.0,36603.0,906.0,2026831,,,,15772,507,14561,,544198,287888,1117,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
7,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Gurdaspur,267,2,135,,8904,8257,266,110,1615.0,8.0,885.0,,36892.0,52856.0,1873.0,2299026,,,,24944,816,22652,,1035812,740195,2766,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
8,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Hoshiarpur,643,1,606,,4922,6100,316,77,2807.0,11.0,1696.0,,31536.0,34269.0,1437.0,1582793,,,,35244,1013,31783,,1099459,806333,2064,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
9,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Jalandhar,787,5,499,,5128,11172,1022,391,4786.0,14.0,2582.0,,30546.0,79310.0,5203.0,2181753,,,,71155,1518,65266,,1573866,1137701,7336,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
10,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Kapurthala,146,0,101,,1414,3095,106,65,1242.0,0.0,665.0,,8351.0,19197.0,1166.0,817668,,,,19800,556,18109,,523312,362903,1662,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
11,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Ludhiana,1325,6,718,,16581,31532,798,474,8185.0,27.0,4229.0,,86257.0,163839.0,5797.0,3487882,,,,100326,2153,89988,,2789647,1601634,10452,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
12,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Mansa,131,0,60,,3136,4164,31,5,657.0,1.0,136.0,,21173.0,34315.0,241.0,768808,,,,16425,383,15373,,449858,251959,349,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
13,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Moga,84,0,26,,3603,5633,61,23,404.0,3.0,212.0,,22560.0,46347.0,628.0,992289,,,,9340,237,8702,,628531,424592,1159,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
14,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Pathankot,249,0,265,,2279,3168,980,483,1345.0,9.0,1662.0,,12589.0,19191.0,3870.0,626154,,,,22500,445,20912,,477819,337545,4268,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
15,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Patiala,415,2,745,,6018,10486,236,1401,3596.0,23.0,5355.0,,39054.0,70423.0,1580.0,2892282,,,,59391,1400,55153,,1200522,708232,2429,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
16,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Rupnagar,330,0,248,,2468,3656,135,36,1623.0,0.0,1044.0,,12972.0,20733.0,680.0,683349,,,,15385,428,13686,,431153,305585,952,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
17,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,S.A.S. Nagar,1231,2,970,,2863,2422,246,606,8587.0,13.0,4358.0,,30007.0,26570.0,2538.0,986147,,,,82652,1091,72982,,1014053,615802,3324,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
18,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Sangrur,123,2,211,,6561,10123,252,41,654.0,5.0,515.0,,47238.0,80885.0,730.0,1654408,,,,16848,883,15428,,881771,477160,994,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
19,2022-01-19,PB,7717,29,6160,42969,105601,161082,6663,4295,48421.0,144.0,29553.0,258521.0,609057.0,1018037.0,37253.0,Shahid Bhagat Singh Nagar,179,0,93,,1289,3491,188,16,682.0,0.0,306.0,,8034.0,26747.0,920.0,614362,,,,12425,390,11421,,420791,317581,1191,0,2022-01-25T02:03:46.127969+05:30,29859000,,,,684664,16846,622313,17354896,18413345,11405595,53828,0,0.0,0.0
