Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-22,TN,Airport Quarantine,2112,2,2106,,,,,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Ariyalur,16815,257,16494,18285.0,442805,118236,561041,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Chengalpattu,170950,2494,167400,51771.0,1291087,533140,1824227,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Chennai,553509,8533,543272,2667777.0,4801242,2596029,7397271,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Coimbatore,245647,2397,241779,102107.0,2674368,1048187,3722555,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Cuddalore,63915,867,62813,36434.0,1435638,494164,1929802,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Dharmapuri,28280,272,27737,163803.0,747604,234242,981846,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Dindigul,33019,644,32279,27800.0,1194915,380494,1575409,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Erode,103696,681,102134,66240.0,1337041,450516,1787557,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Kallakurichi,31283,209,30908,28314.0,659445,221883,881328,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Kancheepuram,74678,1256,73068,37505.0,641243,215727,856970,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Kanyakumari,62203,1048,60967,79600.0,1066287,353404,1419691,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Karur,23918,355,23406,17190.0,609809,214641,824450,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Krishnagiri,43404,347,42819,14284.0,1006054,338090,1344144,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Madurai,75080,1169,73685,97279.0,1444202,497446,1941648,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
2021-10-22,TN,Mayiladuthurai,23212,315,22753,,,,,2692949,35987,2643431,50051603.0,39778666,14726137,54504803
