"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","29","34","70528","0","4898","75420","5"
"Bageshwar","13","13","39691","1","2161","41848","0"
"Chamoli","32","16","51776","1","3364","55138","0"
"Champawat","14","16","65494","0","1993","67484","0"
"Dehradun","350","341","416466","13","38826","455157","37"
"Haridwar","183","167","326709","2","14055","340734","21"
"Nainital","214","201","107316","5","13405","120651","12"
"Pauri Garhwal","86","91","108605","1","5591","114189","5"
"Pithoragarh","9","10","44667","2","2753","47408","0"
"Rudraprayag","21","8","31322","0","3050","34372","0"
"Tehri Garhwal","114","90","49022","1","2619","51634","0"
"US Nagar","390","154","160603","0","9319","169898","39"
"Uttarkashi","29","2","47398","0","1917","49313","0"
"Total","1484","1143","1519597","26","103951","1623246","119"
