,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-01-31,TT,Andaman and Nicobar Islands,,,,10747,129,10618,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
1,2023-01-31,TT,Andhra Pradesh,,,,2339084,14733,2324347,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
2,2023-01-31,TT,Arunachal Pradesh,,,,66891,296,66595,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
3,2023-01-31,TT,Assam,,,,746100,8035,738065,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
4,2023-01-31,TT,Bihar,,,,851414,12303,839107,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
5,2023-01-31,TT,Chandigarh,,,,99360,1181,98179,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
6,2023-01-31,TT,Chhattisgarh,,,,1177777,14146,1163628,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
7,2023-01-31,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11591,4,11587,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
8,2023-01-31,TT,Delhi,,,,2007374,26522,1980844,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
9,2023-01-31,TT,Goa,,,,259120,4013,255100,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
10,2023-01-31,TT,Gujarat,,,,1277649,11046,1266595,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
11,2023-01-31,TT,Haryana,,,,1056676,10714,1045926,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
12,2023-01-31,TT,Himachal Pradesh,,,,312704,4213,308489,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
13,2023-01-31,TT,Jammu and Kashmir,,,,479457,4785,474659,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
14,2023-01-31,TT,Jharkhand,,,,442574,5331,437243,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
15,2023-01-31,TT,Karnataka,,,,4072881,40309,4032433,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
16,2023-01-31,TT,Kerala,,,,6829688,71574,6756922,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
17,2023-01-31,TT,Ladakh,,,,29419,231,29188,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
18,2023-01-31,TT,Lakshadweep,,,,11415,52,11363,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
19,2023-01-31,TT,Maharashtra,,,,8137133,148421,7988648,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
20,2023-01-31,TT,Manipur,,,,139924,2149,137775,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
21,2023-01-31,TT,Meghalaya,,,,96787,1625,95162,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
22,2023-01-31,TT,Mizoram,,,,238964,726,238238,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
23,2023-01-31,TT,Madhya Pradesh,,,,1054938,10777,1044161,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
24,2023-01-31,TT,Nagaland,,,,35986,782,35204,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
25,2023-01-31,TT,Odisha,,,,1336629,9205,1327345,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
26,2023-01-31,TT,Puducherry,,,,175697,1975,173692,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
27,2023-01-31,TT,Punjab,,,,784358,19289,765055,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
28,2023-01-31,TT,Rajasthan,,,,1315579,9654,1305915,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
29,2023-01-31,TT,Sikkim,,,,44322,499,43822,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
30,2023-01-31,TT,Tamil Nadu,,,,3594655,38049,3556560,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
31,2023-01-31,TT,Telangana,,,,841499,4111,837367,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
32,2023-01-31,TT,Tripura,,,,108034,940,107094,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
33,2023-01-31,TT,Uttar Pradesh,,,,2128165,23636,2104519,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
34,2023-01-31,TT,Uttarakhand,,,,449445,7753,441676,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
35,2023-01-31,TT,West Bengal,,,,2118748,21532,2097168,,,2023-01-31 11:55:23.722959,,,,44682784,530740,44150289,915482780,2204869795
