,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-22,NL,121,0,81,692,1445,418,361,63,644.0,2.0,404.0,5135.0,37793.0,12881.0,4272.0,Dimapur,91,0,66,,243,138,43,57,487.0,2.0,336.0,,12294.0,6175.0,1274.0,379769,,,948 cases were recorded as Non Covid Deaths with Covid19 Positivity,15967,423,15049,,312604,229943,3426,948,2022-01-23T11:04:47.104829+05:30,2150000,,,1339 cases were recorded as Non Covid Deaths with Covid19 Positivity,33478,689,32131,437654,829098,603696,8244,1339,91.0,77.0
1,2022-01-22,NL,121,0,81,692,1445,418,361,63,644.0,2.0,404.0,5135.0,37793.0,12881.0,4272.0,Kiphire,0,0,0,,33,5,0,0,1.0,0.0,0.0,,1314.0,125.0,134.0,74033,,,1 cases were recorded as Non Covid Deaths with Covid19 Positivity,268,9,258,,22356,10798,291,1,2022-01-23T11:04:47.104829+05:30,2150000,,,1339 cases were recorded as Non Covid Deaths with Covid19 Positivity,33478,689,32131,437654,829098,603696,8244,1339,91.0,0.0
2,2022-01-22,NL,121,0,81,692,1445,418,361,63,644.0,2.0,404.0,5135.0,37793.0,12881.0,4272.0,Kohima,18,0,13,,6,16,10,3,101.0,0.0,39.0,,5262.0,1094.0,1287.0,270063,,,220 cases were recorded as Non Covid Deaths with Covid19 Positivity,9651,125,9427,,120307,95278,1636,220,2022-01-23T11:04:47.104829+05:30,2150000,,,1339 cases were recorded as Non Covid Deaths with Covid19 Positivity,33478,689,32131,437654,829098,603696,8244,1339,91.0,10.0
3,2022-01-22,NL,121,0,81,692,1445,418,361,63,644.0,2.0,404.0,5135.0,37793.0,12881.0,4272.0,Longleng,0,0,0,,68,0,0,0,0.0,0.0,0.0,,1260.0,316.0,52.0,50593,,,20 cases were recorded as Non Covid Deaths with Covid19 Positivity,307,0,305,,22951,16893,52,20,2022-01-23T11:04:47.104829+05:30,2150000,,,1339 cases were recorded as Non Covid Deaths with Covid19 Positivity,33478,689,32131,437654,829098,603696,8244,1339,91.0,0.0
4,2022-01-22,NL,121,0,81,692,1445,418,361,63,644.0,2.0,404.0,5135.0,37793.0,12881.0,4272.0,Mokokchung,0,0,0,,108,31,142,2,8.0,0.0,4.0,,2924.0,1245.0,474.0,193171,,,69 cases were recorded as Non Covid Deaths with Covid19 Positivity,2393,56,2329,,77513,63528,878,69,2022-01-23T11:04:47.104829+05:30,2150000,,,1339 cases were recorded as Non Covid Deaths with Covid19 Positivity,33478,689,32131,437654,829098,603696,8244,1339,91.0,0.0
5,2022-01-22,NL,121,0,81,692,1445,418,361,63,644.0,2.0,404.0,5135.0,37793.0,12881.0,4272.0,Mon,0,0,0,,421,90,19,0,3.0,0.0,0.0,,5970.0,1852.0,157.0,259604,,,20 cases were recorded as Non Covid Deaths with Covid19 Positivity,1163,12,1146,,79668,57318,263,20,2022-01-23T11:04:47.104829+05:30,2150000,,,1339 cases were recorded as Non Covid Deaths with Covid19 Positivity,33478,689,32131,437654,829098,603696,8244,1339,91.0,0.0
6,2022-01-22,NL,121,0,81,692,1445,418,361,63,644.0,2.0,404.0,5135.0,37793.0,12881.0,4272.0,Peren,8,0,2,,88,63,102,0,30.0,0.0,7.0,,1284.0,335.0,134.0,163294,,,19 cases were recorded as Non Covid Deaths with Covid19 Positivity,959,6,925,,24328,16199,500,19,2022-01-23T11:04:47.104829+05:30,2150000,,,1339 cases were recorded as Non Covid Deaths with Covid19 Positivity,33478,689,32131,437654,829098,603696,8244,1339,91.0,2.0
7,2022-01-22,NL,121,0,81,692,1445,418,361,63,644.0,2.0,404.0,5135.0,37793.0,12881.0,4272.0,Phek,0,0,0,,224,19,7,0,4.0,0.0,1.0,,1876.0,379.0,318.0,163294,,,9 cases were recorded as Non Covid Deaths with Covid19 Positivity,610,18,587,,39849,26479,342,9,2022-01-23T11:04:47.104829+05:30,2150000,,,1339 cases were recorded as Non Covid Deaths with Covid19 Positivity,33478,689,32131,437654,829098,603696,8244,1339,91.0,0.0
8,2022-01-22,NL,121,0,81,692,1445,418,361,63,644.0,2.0,404.0,5135.0,37793.0,12881.0,4272.0,Tuensang,0,0,0,,134,0,20,1,0.0,0.0,15.0,,2638.0,324.0,220.0,414801,,,3 cases were recorded as Non Covid Deaths with Covid19 Positivity,1117,13,1104,,46176,31716,414,3,2022-01-23T11:04:47.104829+05:30,2150000,,,1339 cases were recorded as Non Covid Deaths with Covid19 Positivity,33478,689,32131,437654,829098,603696,8244,1339,91.0,0.0
9,2022-01-22,NL,121,0,81,692,1445,418,361,63,644.0,2.0,404.0,5135.0,37793.0,12881.0,4272.0,Wokha,4,0,0,,39,24,0,0,7.0,0.0,2.0,,1912.0,600.0,80.0,166239,,,18 cases were recorded as Non Covid Deaths with Covid19 Positivity,414,11,394,,40034,27396,129,18,2022-01-23T11:04:47.104829+05:30,2150000,,,1339 cases were recorded as Non Covid Deaths with Covid19 Positivity,33478,689,32131,437654,829098,603696,8244,1339,91.0,2.0
