,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,9164,8519,129,2022-01-22,TT,38903731,488884,36301482,2022-01-22 12:53:02.927134,713499892,2022-01-21 00:00:00,1960954,1611546150,926242774,678154249,7149127,626045,323269,299217,3559,https://www.icmr.gov.in/,337704,488,242676,541484,4084982,2607082,7233548,187,217,207,611,131,80,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2153268,2074600,14532,2022-01-22,TT,38903731,488884,36301482,2022-01-22 12:53:02.927134,713499892,2022-01-21 00:00:00,1960954,1611546150,926242774,678154249,7149127,77439406,42605815,34406553,427038,https://www.icmr.gov.in/,337704,488,242676,541484,4084982,2607082,7233548,53528,317703,37474,408705,13212,2942,5,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,58803,55861,282,2022-01-22,TT,38903731,488884,36301482,2022-01-22 12:53:02.927134,713499892,2022-01-21 00:00:00,1960954,1611546150,926242774,678154249,7149127,1552383,867328,673418,11637,https://www.icmr.gov.in/,337704,488,242676,541484,4084982,2607082,7233548,1638,1527,893,4058,532,132,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,684954,632311,6275,2022-01-22,TT,38903731,488884,36301482,2022-01-22 12:53:02.927134,713499892,2022-01-21 00:00:00,1960954,1611546150,926242774,678154249,7149127,40592967,23036712,17456086,100169,https://www.icmr.gov.in/,337704,488,242676,541484,4084982,2607082,7233548,30414,85683,9637,125734,6897,2979,15,,,1332900000,Assam,34293000
4,Bihar,805751,770802,12173,2022-01-22,TT,38903731,488884,36301482,2022-01-22 12:53:02.927134,713499892,2022-01-21 00:00:00,1960954,1611546150,926242774,678154249,7149127,109156139,63160329,45659476,336334,https://www.icmr.gov.in/,337704,488,242676,541484,4084982,2607082,7233548,193783,196886,25459,416128,3009,6896,11,,,1332900000,Bihar,119520000
5,Chandigarh,83735,73378,1097,2022-01-22,TT,38903731,488884,36301482,2022-01-22 12:53:02.927134,713499892,2022-01-21 00:00:00,1960954,1611546150,926242774,678154249,7149127,1951385,1102773,838608,10004,https://www.icmr.gov.in/,337704,488,242676,541484,4084982,2607082,7233548,1546,1475,769,3790,1172,1832,2,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1086207,1041746,13705,2022-01-22,TT,38903731,488884,36301482,2022-01-22 12:53:02.927134,713499892,2022-01-21 00:00:00,1960954,1611546150,926242774,678154249,7149127,32790103,19142984,13484575,162544,https://www.icmr.gov.in/,337704,488,242676,541484,4084982,2607082,7233548,14059,78682,7597,100338,5029,6001,8,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11144,10896,4,2022-01-22,TT,38903731,488884,36301482,2022-01-22 12:53:02.927134,713499892,2022-01-21 00:00:00,1960954,1611546150,926242774,678154249,7149127,1310387,748067,558486,3834,https://www.icmr.gov.in/,337704,488,242676,541484,4084982,2607082,7233548,338,764,161,1263,34,33,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1771028,1683533,25541,2022-01-22,TT,38903731,488884,36301482,2022-01-22 12:53:02.927134,713499892,2022-01-21 00:00:00,1960954,1611546150,926242774,678154249,7149127,29108165,16802603,12105259,200303,https://www.icmr.gov.in/,337704,488,242676,541484,4084982,2607082,7233548,37561,27466,10874,75901,10756,17494,38,,,1332900000,Delhi,19814000
9,Goa,225165,199597,3594,2022-01-22,TT,38903731,488884,36301482,2022-01-22 12:53:02.927134,713499892,2022-01-21 00:00:00,1960954,1611546150,926242774,678154249,7149127,2536116,1376058,1145659,14399,https://www.icmr.gov.in/,337704,488,242676,541484,4084982,2607082,7233548,891,1189,854,2934,2668,3145,9,,,1332900000,Goa,1540000
