,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-22,HP,2216,6,1989,0,1802,1510,3954,2647,17277.0,42.0,10486.0,,22277.0,14872.0,68020.0,Bilaspur,240,0,102,,36,31,366,100,1083.0,0.0,521.0,,461.0,324.0,4269.0,382056,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,16397,90,15217,,350270,322938,4269,1,2022-01-22 20:55:44,7300000,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,259566,3914,238316,,6271273,5544478,68020,41,41.0,1.0
1,2022-01-22,HP,2216,6,1989,0,1802,1510,3954,2647,17277.0,42.0,10486.0,,22277.0,14872.0,68020.0,Chamba,46,0,76,,220,36,94,56,439.0,3.0,318.0,,3505.0,339.0,3419.0,518844,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,14563,164,13969,,406615,358530,3419,2,2022-01-22 20:55:44,7300000,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,259566,3914,238316,,6271273,5544478,68020,41,41.0,2.0
2,2022-01-22,HP,2216,6,1989,0,1802,1510,3954,2647,17277.0,42.0,10486.0,,22277.0,14872.0,68020.0,Hamirpur,172,0,131,,84,85,241,295,1338.0,1.0,1044.0,,930.0,813.0,5580.0,454293,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,20741,309,19144,,412956,366977,5580,1,2022-01-22 20:55:44,7300000,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,259566,3914,238316,,6271273,5544478,68020,41,41.0,1.0
3,2022-01-22,HP,2216,6,1989,0,1802,1510,3954,2647,17277.0,42.0,10486.0,,22277.0,14872.0,68020.0,Kangra,338,2,404,,371,327,908,844,2696.0,14.0,2202.0,,3446.0,2952.0,15329.0,1507223,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,58112,1195,54332,,1295858,1159339,15329,5,2022-01-22 20:55:44,7300000,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,259566,3914,238316,,6271273,5544478,68020,41,41.0,5.0
4,2022-01-22,HP,2216,6,1989,0,1802,1510,3954,2647,17277.0,42.0,10486.0,,22277.0,14872.0,68020.0,Kinnaur,24,0,15,,11,16,43,40,370.0,0.0,124.0,,246.0,141.0,1845.0,84298,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,4067,39,3658,,83392,69888,1845,0,2022-01-22 20:55:44,7300000,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,259566,3914,238316,,6271273,5544478,68020,41,41.0,0.0
5,2022-01-22,HP,2216,6,1989,0,1802,1510,3954,2647,17277.0,42.0,10486.0,,22277.0,14872.0,68020.0,Kullu,97,0,84,,135,86,165,188,747.0,0.0,431.0,,1208.0,999.0,3806.0,437474,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,11140,158,10228,,389084,333486,3806,26,2022-01-22 20:55:44,7300000,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,259566,3914,238316,,6271273,5544478,68020,41,41.0,26.0
6,2022-01-22,HP,2216,6,1989,0,1802,1510,3954,2647,17277.0,42.0,10486.0,,22277.0,14872.0,68020.0,Lahaul and Spiti,10,0,9,,11,2,63,10,47.0,0.0,21.0,,185.0,37.0,587.0,31528,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,3044,18,2979,,33313,25697,587,0,2022-01-22 20:55:44,7300000,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,259566,3914,238316,,6271273,5544478,68020,41,41.0,0.0
7,2022-01-22,HP,2216,6,1989,0,1802,1510,3954,2647,17277.0,42.0,10486.0,,22277.0,14872.0,68020.0,Mandi,231,1,279,,369,214,1179,141,2148.0,4.0,1057.0,,2409.0,1164.0,13798.0,999518,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,35386,468,32845,,853037,750635,13798,0,2022-01-22 20:55:44,7300000,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,259566,3914,238316,,6271273,5544478,68020,41,41.0,0.0
8,2022-01-22,HP,2216,6,1989,0,1802,1510,3954,2647,17277.0,42.0,10486.0,,22277.0,14872.0,68020.0,Shimla,228,2,316,,186,206,330,293,2736.0,9.0,1559.0,,3515.0,2391.0,7409.0,813384,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,32679,669,29418,,740899,660011,7409,4,2022-01-22 20:55:44,7300000,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,259566,3914,238316,,6271273,5544478,68020,41,41.0,4.0
9,2022-01-22,HP,2216,6,1989,0,1802,1510,3954,2647,17277.0,42.0,10486.0,,22277.0,14872.0,68020.0,Sirmaur,290,0,133,,82,58,92,161,1643.0,2.0,511.0,,1580.0,868.0,4052.0,530164,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,18137,215,15832,,472105,420213,4052,0,2022-01-22 20:55:44,7300000,2022-01-22 19:00:00+05:30,https://twitter.com/nhm_hp,,259566,3914,238316,,6271273,5544478,68020,41,41.0,0.0
