Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-01-22,KL,Thiruvananthapuram,,,,582178,6739,0,518646,,2022-01-22 20:55:46.055383,2022-01-22 20:55:46.056294,,,5597648,51739,5297971,0,43025275
2022-01-22,KL,Ernakulam,,,,707937,6063,0,658535,,2022-01-22 20:55:46.055383,2022-01-22 20:55:46.056294,,,5597648,51739,5297971,0,43025275
2022-01-22,KL,Thrissur,,,,582279,5694,0,555023,,2022-01-22 20:55:46.055383,2022-01-22 20:55:46.056294,,,5597648,51739,5297971,0,43025275
2022-01-22,KL,Kozhikode,,,,593157,4670,0,567546,,2022-01-22 20:55:46.055383,2022-01-22 20:55:46.056294,,,5597648,51739,5297971,0,43025275
2022-01-22,KL,Palakkad,,,,401487,4261,0,380893,,2022-01-22 20:55:46.055383,2022-01-22 20:55:46.056294,,,5597648,51739,5297971,0,43025275
2022-01-22,KL,Kottayam,,,,369023,2969,0,350933,,2022-01-22 20:55:46.055383,2022-01-22 20:55:46.056294,,,5597648,51739,5297971,0,43025275
2022-01-22,KL,Pathanamthitta,,,,222160,1892,0,208340,,2022-01-22 20:55:46.055383,2022-01-22 20:55:46.056294,,,5597648,51739,5297971,0,43025275
2022-01-22,KL,Malappuram,,,,595166,3849,0,580380,,2022-01-22 20:55:46.055383,2022-01-22 20:55:46.056294,,,5597648,51739,5297971,0,43025275
2022-01-22,KL,Kannur,,,,308748,3746,0,294227,,2022-01-22 20:55:46.055383,2022-01-22 20:55:46.056294,,,5597648,51739,5297971,0,43025275
2022-01-22,KL,Kollam,,,,432748,5080,0,417475,,2022-01-22 20:55:46.055383,2022-01-22 20:55:46.056294,,,5597648,51739,5297971,0,43025275
2022-01-22,KL,Idukki,,,,169666,1035,0,158577,,2022-01-22 20:55:46.055383,2022-01-22 20:55:46.056294,,,5597648,51739,5297971,0,43025275
2022-01-22,KL,Alappuzha,,,,340762,3930,0,329014,,2022-01-22 20:55:46.055383,2022-01-22 20:55:46.056294,,,5597648,51739,5297971,0,43025275
2022-01-22,KL,Kasaragod,,,,150309,1051,0,142863,,2022-01-22 20:55:46.055383,2022-01-22 20:55:46.056294,,,5597648,51739,5297971,0,43025275
2022-01-22,KL,Wayanad,,,,142028,760,0,135519,,2022-01-22 20:55:46.055383,2022-01-22 20:55:46.056294,,,5597648,51739,5297971,0,43025275
