TT|2022-11-21 07:55:09.598240|GetSource|ERR|File Not Found
TT|2022-11-21 09:55:09.824946|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-21 09:55:34.139541|ExtractFromHTML|OK|COMPLETED
TT|2022-11-21 11:55:10.573544|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-21 11:55:39.299969|ExtractFromHTML|OK|COMPLETED
TT|2022-11-21 19:55:10.112881|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-21 19:55:29.835046|ExtractFromHTML|OK|COMPLETED
TT|2022-11-21 20:55:10.321928|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-21 20:55:28.954286|ExtractFromHTML|OK|COMPLETED
TT|2022-11-21 21:55:10.275090|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-21 21:55:35.299890|ExtractFromHTML|OK|COMPLETED
TT|2022-11-21 22:55:09.280241|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-21 22:55:32.207889|ExtractFromHTML|OK|COMPLETED
TT|2022-11-21 23:55:09.745390|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-21 23:55:29.109463|ExtractFromHTML|OK|COMPLETED
TT|2022-11-22 07:55:09.824391|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-22 09:55:10.036888|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
