,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,9452,8725,129,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,629720,326106,299607,4007,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,137,179,196,512,86,91,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2195136,2087282,14549,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,78497356,42714073,35207971,575312,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,37754,272054,63889,373697,14502,4800,7,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,60072,56476,283,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,1558700,870089,675594,13017,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,1691,1364,910,3965,668,288,1,,,1332900000,Arunachal Pradesh,1504000
3,Assam,698713,646972,6319,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,40840431,23085976,17636577,117878,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,23232,81842,9413,114487,5902,5625,18,,,1332900000,Assam,34293000
4,Bihar,813343,786317,12193,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,110295439,63668326,46236639,390474,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,186685,228380,21479,436544,1821,4829,8,,,1332900000,Bihar,119520000
5,Chandigarh,86260,77389,1103,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,1957676,1105100,841280,11296,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,694,965,522,2181,568,863,1,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1100218,1055398,13746,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,33045331,19181434,13682892,181005,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,17442,85317,9308,112067,4509,5406,19,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11214,11002,4,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,1313308,748853,560198,4257,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,381,759,206,1346,16,28,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1797471,1726681,25650,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,29279584,16876283,12179109,224192,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,36936,35846,12640,85422,5760,14836,30,,,1332900000,Delhi,19814000
9,Goa,230825,208277,3615,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,2542800,1377586,1148934,16280,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,628,1706,992,3326,1387,2174,5,,,1332900000,Goa,1540000
10,Gujarat,1062555,917469,10249,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,96541589,50813704,44782041,945844,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,61305,71080,54524,186909,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,914826,852745,10194,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,38784131,22321072,16350785,112274,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,37432,60794,7000,105226,6007,11879,17,,,1332900000,Haryana,28672000
12,Himachal Pradesh,262087,242602,3944,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,11890028,6272422,5545886,71720,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,1148,1404,3679,6231,1766,3035,11,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,402596,353374,4613,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,20234853,10379725,9723471,131657,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,17942,12713,7260,37915,5394,3643,8,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,421838,399109,5272,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,33978083,21173268,12694025,110790,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,102501,62378,5924,170803,1411,3409,11,,,1332900000,Jharkhand,37403000
15,Karnataka,3564108,3162977,38614,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,93655080,51155836,41969931,529313,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,60357,156159,43347,259863,46426,41703,32,,,1332900000,Karnataka,65798000
16,Kerala,5669611,5356642,51987,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,50533226,27794952,22328209,410065,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,32779,58054,44221,135054,26514,30710,171,,,1332900000,Kerala,35125000
17,Ladakh,24818,23352,222,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,412238,225160,177215,9863,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,84,58,1384,1526,163,174,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10812,10507,52,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,114519,59349,53544,1626,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,0,6,37,43,41,51,1,,,1332900000,Lakshadweep,68000
19,Maharashtra,7535511,7089936,142151,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,146490753,85794019,60033673,663061,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,106822,242271,59125,408218,28286,21941,36,,,1332900000,Maharashtra,122153000
20,Manipur,130490,125013,2027,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,2445429,1393074,1034967,17388,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,4439,2022,2098,8559,418,379,2,,,1332900000,Manipur,3103000
21,Meghalaya,88764,85009,1498,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,2266122,1323957,926457,15708,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,1230,532,279,2041,305,168,1,,,1332900000,Meghalaya,3224000
22,Mizoram,162371,151081,586,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,1426124,804544,606758,14822,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,1624,1066,1872,4562,2223,982,5,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,904744,824275,10576,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,108776512,57068803,51148458,559251,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,74541,43471,25687,143699,10585,7822,6,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,33654,32254,707,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,1448403,833407,606007,8989,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,3447,1906,694,6047,69,59,2,,,1332900000,Nagaland,2150000
25,Odisha,1211951,1131917,8525,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,55872860,31705240,23794553,373067,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,57961,131329,17126,206416,7291,10309,5,,,1332900000,Odisha,43671000
26,Puducherry,153343,135783,1908,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,1524838,918381,600736,5721,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,984,1403,440,2827,1130,1172,2,,,1332900000,Puducherry,1504000
27,Punjab,719142,656474,17023,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,31233295,18942672,12193654,96969,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,109572,154886,11641,276099,5697,6479,45,,,1332900000,Punjab,29859000
28,Rajasthan,1139382,1036762,9118,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,91270257,51823021,38777089,670147,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,104384,174900,44612,323896,9480,9397,23,,,1332900000,Rajasthan,77264000
29,Sikkim,37096,34566,423,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,1058345,556668,489054,12623,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,773,266,1188,2227,115,355,1,,,1332900000,Sikkim,664000
30,Tamil Nadu,3164205,2920457,37264,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,92152817,54063379,37865434,224004,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,53413,110439,15069,178921,30215,24639,46,,,1332900000,Tamil Nadu,75695000
31,Telangana,738795,701047,4075,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,52631087,29937905,22463648,229534,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,58988,224057,12395,295440,3980,2398,3,,,1332900000,Telangana,37220000
32,Tripura,98899,90142,879,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,4926450,2732893,2160597,32960,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,1730,1421,2558,5709,704,564,7,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1957839,1840842,23073,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,250961690,152876601,97230431,854658,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,769615,976530,64140,1810285,11020,10836,17,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,403465,364694,7491,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,15409581,8399219,6859641,150721,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,5718,16550,8364,30632,3064,3083,11,,,1332900000,Uttarakhand,11141000
35,West Bengal,1969791,1854881,20375,2022-01-25,TT,39799202,490462,37071898,2022-01-25 11:41:06.218974,718802433,2022-01-24 00:00:00,1807100,1628964902,932141771,688402234,8420897,118787119,68987440,49169275,630404,https://www.icmr.gov.in/,255874,614,267753,613311,3803425,2059982,6476718,85613,589318,59092,734023,4546,20157,37,,,1332900000,West Bengal,96906000
