,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-01-25,ML,East Garo Hills,,,,1935,16,1908,,2022-01-25T23:55:45.780495+05:30,,,,89161,1499,85302,,0,0
1,2022-01-25,ML,East Jaintia Hills,,,,2508,32,2444,,2022-01-25T23:55:45.780495+05:30,,,,89161,1499,85302,,0,0
2,2022-01-25,ML,East Khasi Hills,,,,45073,1020,42513,,2022-01-25T23:55:45.780495+05:30,,,,89161,1499,85302,,0,0
3,2022-01-25,ML,Eastern West Khasi Hills,,,,34,2,5,,2022-01-25T23:55:45.780495+05:30,,,,89161,1499,85302,,0,0
4,2022-01-25,ML,North Garo Hills,,,,1712,8,1680,,2022-01-25T23:55:45.780495+05:30,,,,89161,1499,85302,,0,0
5,2022-01-25,ML,Ri-Bhoi,,,,9976,90,9720,,2022-01-25T23:55:45.780495+05:30,,,,89161,1499,85302,,0,0
6,2022-01-25,ML,South Garo Hills,,,,1245,12,1216,,2022-01-25T23:55:45.780495+05:30,,,,89161,1499,85302,,0,0
7,2022-01-25,ML,South West Garo Hills,,,,1914,18,1863,,2022-01-25T23:55:45.780495+05:30,,,,89161,1499,85302,,0,0
8,2022-01-25,ML,South West Khasi Hills,,,,2585,17,2542,,2022-01-25T23:55:45.780495+05:30,,,,89161,1499,85302,,0,0
9,2022-01-25,ML,West Garo Hills,,,,9696,74,9232,,2022-01-25T23:55:45.780495+05:30,,,,89161,1499,85302,,0,0
10,2022-01-25,ML,West Jaintia Hills,,,,6926,136,6721,,2022-01-25T23:55:45.780495+05:30,,,,89161,1499,85302,,0,0
11,2022-01-25,ML,West Khasi Hills,,,,5557,74,5458,,2022-01-25T23:55:45.780495+05:30,,,,89161,1499,85302,,0,0
