Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-01-25,MH,Ahmednagar,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,360256,7179,11,341600,,2022-01-26 13:30:31.247680,2022-01-26 13:30:31.248625,,3829 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7569425,142237,7120436,3829,73684359
2022-01-25,MH,Akola,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,63822,1434,4,59855,,2022-01-26 13:30:31.247680,2022-01-26 13:30:31.248625,,3829 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7569425,142237,7120436,3829,73684359
2022-01-25,MH,Amravati,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,100627,1600,2,95389,,2022-01-26 13:30:31.247680,2022-01-26 13:30:31.248625,,3829 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7569425,142237,7120436,3829,73684359
2022-01-25,MH,Aurangabad,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,168428,4266,14,156191,,2022-01-26 13:30:31.247680,2022-01-26 13:30:31.248625,,3829 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7569425,142237,7120436,3829,73684359
2022-01-25,MH,Beed,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,106831,2848,7,102239,,2022-01-26 13:30:31.247680,2022-01-26 13:30:31.248625,,3829 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7569425,142237,7120436,3829,73684359
2022-01-25,MH,Bhandara,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,63914,1124,10,60290,,2022-01-26 13:30:31.247680,2022-01-26 13:30:31.248625,,3829 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7569425,142237,7120436,3829,73684359
2022-01-25,MH,Buldhana,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,87604,814,6,84824,,2022-01-26 13:30:31.247680,2022-01-26 13:30:31.248625,,3829 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7569425,142237,7120436,3829,73684359
2022-01-25,MH,Chandrapur,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,95113,1570,4,89657,,2022-01-26 13:30:31.247680,2022-01-26 13:30:31.248625,,3829 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7569425,142237,7120436,3829,73684359
2022-01-25,MH,Dhule,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,49121,658,11,46630,,2022-01-26 13:30:31.247680,2022-01-26 13:30:31.248625,,3829 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7569425,142237,7120436,3829,73684359
2022-01-25,MH,Gadchiroli,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,33157,673,33,31170,,2022-01-26 13:30:31.247680,2022-01-26 13:30:31.248625,,3829 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7569425,142237,7120436,3829,73684359
