"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","91","91","65965","0","4539","70498","0"
"Bageshwar","67","64","36091","0","2094","38181","3"
"Chamoli","64","45","49691","1","3220","52909","18"
"Champawat","1","1","62664","0","1912","64573","0"
"Dehradun","344","221","378805","25","33515","412185","17"
"Haridwar","273","189","309835","6","13190","322995","43"
"Nainital","187","97","91429","2","11407","102766","23"
"Pauri Garhwal","61","58","96865","2","5291","102149","1"
"Pithoragarh","54","56","42650","0","2562","45200","4"
"Rudraprayag","29","16","27961","0","2716","30677","3"
"Tehri Garhwal","56","26","38920","2","2393","41306","8"
"US Nagar","416","137","140439","1","8834","149249","78"
"Uttarkashi","145","4","42264","1","1682","43944","13"
"Total","1788","1005","1383579","40","93355","1476632","211"
