,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-07-10,TT,44994599,531913,44461255,2023-07-10 12:00:03.199511,932938239,2023-07-09 00:00:00,22459,2206716814,1027413143,951979462,227324209,991264,347616,353285,290363,https://www.icmr.gov.in/,24,0,47,40,16,25,81,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340673,2325939,14733,2023-07-10,TT,44994599,531913,44461255,2023-07-10 12:00:03.199511,932938239,2023-07-09 00:00:00,22459,2206716814,1027413143,951979462,227324209,110957419,44704406,47578799,18674214,https://www.icmr.gov.in/,24,0,47,40,16,25,81,0,0,0,0,1,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67046,66750,296,2023-07-10,TT,44994599,531913,44461255,2023-07-10 12:00:03.199511,932938239,2023-07-09 00:00:00,22459,2206716814,1027413143,951979462,227324209,1924584,961348,821819,141417,https://www.icmr.gov.in/,24,0,47,40,16,25,81,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746150,738108,8035,2023-07-10,TT,44994599,531913,44461255,2023-07-10 12:00:03.199511,932938239,2023-07-09 00:00:00,22459,2206716814,1027413143,951979462,227324209,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,24,0,47,40,16,25,81,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855260,842945,12314,2023-07-10,TT,44994599,531913,44461255,2023-07-10 12:00:03.199511,932938239,2023-07-09 00:00:00,22459,2206716814,1027413143,951979462,227324209,157290317,73485559,67912275,15892483,https://www.icmr.gov.in/,24,0,47,40,16,25,81,0,0,0,0,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100691,99505,1185,2023-07-10,TT,44994599,531913,44461255,2023-07-10 12:00:03.199511,932938239,2023-07-09 00:00:00,22459,2206716814,1027413143,951979462,227324209,2291447,1185729,991064,114654,https://www.icmr.gov.in/,24,0,47,40,16,25,81,0,0,0,0,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187686,1173494,14190,2023-07-10,TT,44994599,531913,44461255,2023-07-10 12:00:03.199511,932938239,2023-07-09 00:00:00,22459,2206716814,1027413143,951979462,227324209,49167939,21267795,20343760,7556384,https://www.icmr.gov.in/,24,0,47,40,16,25,81,0,0,0,0,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-07-10,TT,44994599,531913,44461255,2023-07-10 12:00:03.199511,932938239,2023-07-09 00:00:00,22459,2206716814,1027413143,951979462,227324209,1580060,782353,636962,160745,https://www.icmr.gov.in/,24,0,47,40,16,25,81,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040791,2014119,26665,2023-07-10,TT,44994599,531913,44461255,2023-07-10 12:00:03.199511,932938239,2023-07-09 00:00:00,22459,2206716814,1027413143,951979462,227324209,37408974,18297718,15717427,3393829,https://www.icmr.gov.in/,24,0,47,40,16,25,81,2,1,7,10,3,4,0,,,1332900000,Delhi,19814000
9,Goa,263314,259292,4014,2023-07-10,TT,44994599,531913,44461255,2023-07-10 12:00:03.199511,932938239,2023-07-09 00:00:00,22459,2206716814,1027413143,951979462,227324209,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,24,0,47,40,16,25,81,0,0,0,0,1,0,0,,,1332900000,Goa,1540000
