,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-06-02,PB,Ludhiana,,,,109952,2280,107655,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
2,2022-06-02,PB,S.A.S. Nagar,,,,96045,1149,94853,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
3,2022-06-02,PB,Jalandhar,,,,78398,1578,76804,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
4,2022-06-02,PB,Patiala,,,,62243,1457,60782,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
5,2022-06-02,PB,Amritsar,,,,59477,1682,57782,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
6,2022-06-02,PB,Bathinda,,,,50919,1088,49824,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
7,2022-06-02,PB,Hoshiarpur,,,,40892,1096,39792,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
8,2022-06-02,PB,Gurdaspur,,,,26959,865,26092,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
9,2022-06-02,PB,Pathankot,,,,24577,495,24079,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
10,2022-06-02,PB,Fazilka,,,,23425,545,22875,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
11,2022-06-02,PB,Sri Muktsar Sahib,,,,22561,539,22021,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
12,2022-06-02,PB,Kapurthala,,,,22069,583,21483,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
13,2022-06-02,PB,Rupnagar,,,,17967,455,17511,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
14,2022-06-02,PB,Ferozepur,,,,17916,537,17378,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
15,2022-06-02,PB,Mansa,,,,17234,393,16840,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
16,2022-06-02,PB,Faridkot,,,,16811,338,16469,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
17,2022-06-02,PB,Sangrur,,,,14309,735,13574,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
18,2022-06-02,PB,Shahid Bhagat Singh Nagar,,,,13422,409,13013,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
19,2022-06-02,PB,Fatehgarh Sahib,,,,11846,354,11488,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
20,2022-06-02,PB,Moga,,,,10994,255,10738,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
21,2022-06-02,PB,Tarn Taran,,,,10902,394,10508,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
22,2022-06-02,PB,Barnala,,,,7504,349,7155,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
23,2022-06-02,PB,Malerkotla,,,,3969,176,3791,,2022-06-07T12:12:04.868789+05:30,,,,760391,17752,742507,19605433,0,0
