"District Name","New 
Cases","New 
Recoveries","New 
Deaths","Total 
Cases","Total 
Deaths","Total 
Active 
Cases","Number of 
persons 
hospitalised"
"East Garo Hills","5","0","0","2035","16","9","0"
"East Jaintia Hills","1","3","1","2597","37","8","0"
"East Khasi Hills","7","9","0","47002","1069","59","26"
"Eastern West Khasi 
Hills","0","0","0","138","7","7","0"
"North Garo Hills","6","4","0","1862","9","17","0"
"Ri-Bhoi","3","4","0","10268","96","23","2"
"South Garo Hills","2","0","0","1334","12","2","0"
"South West Garo Hills","2","1","0","2084","20","12","1"
"South West Khasi Hills","4","0","0","2689","19","11","0"
"West Garo Hills","1","7","0","10680","79","17","1"
"West Jaintia Hills","0","0","0","7150","139","19","0"
"West Khasi Hills","5","0","0","5634","75","12","0"
"Total","36","28","1","93473","1578","196","30"
