,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10168,9995,129,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,713116,343791,341726,27599,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,10,96,38,144,11,9,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2321573,2305974,14731,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,96926529,44633157,47504226,4789146,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,288,945,20822,22055,194,81,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64522,64219,296,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,1746627,930756,777390,38481,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,1217,529,356,2102,4,1,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724788,716405,7988,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,46623708,24565665,21373978,684065,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,2878,12527,8053,23458,0,0,0,,,1332900000,Assam,34293000
4,Bihar,832767,819514,12259,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,136494792,71294402,61821728,3378662,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,30532,70705,83124,184361,186,126,0,,,1332900000,Bihar,119520000
5,Chandigarh,93854,92117,1165,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,2199693,1178821,967414,53458,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,64,246,84,394,69,65,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1154346,1139376,14037,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,40324985,20794741,18803926,726318,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,9139,25738,10816,45693,167,94,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11479,11457,4,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,1446317,777557,623814,44946,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,110,74,880,1064,5,1,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1934874,1904699,26261,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,35031795,18123295,15281873,1626627,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,1076,2801,12673,16550,865,1276,0,,,1332900000,Delhi,19814000
9,Goa,248724,243869,3838,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,2788486,1435227,1284505,68754,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,30,120,457,607,184,149,0,,,1332900000,Goa,1540000
10,Gujarat,1232030,1218042,10946,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,111447960,54110746,53278972,4058242,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,11437,28927,32063,72427,547,419,0,,,1332900000,Gujarat,67936000
11,Haryana,1016035,1002798,10624,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,44026095,23571405,19455768,998922,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,496,4138,5294,9928,534,576,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,286157,281466,4141,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,13273622,6602934,6232987,437701,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,265,1099,4682,6046,96,53,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,455089,449840,4756,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,23289797,11327182,11489482,473133,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,1188,9145,1267,11600,83,37,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,435909,430281,5320,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,40700011,23515032,16757833,427146,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,6788,9937,3198,19923,51,27,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3969411,3923398,40117,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,112116511,54843504,53782406,3490601,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,5213,24962,29546,59721,1046,857,0,,,1332900000,Karnataka,65798000
16,Kerala,6638805,6539293,70008,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,55885791,28962344,24856056,2067391,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,6680,8363,9484,24527,4083,3424,15,,,1332900000,Kerala,35125000
17,Ladakh,28418,28111,228,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,514566,237341,200583,76642,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,3,51,210,264,7,6,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11408,11353,52,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,125058,61530,59347,4181,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,0,1,0,1,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7976114,7803249,147925,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,169386693,90854247,74776088,3756358,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,15589,38834,20884,75307,3640,4432,3,,,1332900000,Maharashtra,122153000
20,Manipur,137270,135130,2120,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,2964360,1593297,1259141,111922,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,820,1147,1157,3124,4,2,0,,,1332900000,Manipur,3103000
21,Meghalaya,93961,92288,1594,2022-07-01,TT,43469234,525139,42836906,2022-07-01 12:23:06.808017,862877639,2022-06-30 00:00:00,502150,1976379908,1016657033,915082611,44640264,2537210,1428766,1061008,47436,https://www.icmr.gov.in/,17070,23,14413,364809,733688,181488,1279985,179,373,140,692,14,0,0,,,1332900000,Meghalaya,3224000
