"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","38","40818","8","40383","67","0","368","0"
"","2","Ballari","26","115872","28","113959","146","0","1765","2"
"","3","Belagavi","20","100474","27","99343","124","1","1005","2"
"","4","Bengaluru Rural","5","79586","37","78580","99","0","907","0"
"","5","Bengaluru urban","1475","1831957","1288","1807497","7486","0","16973","1"
"","6","Bidar","9","29911","1","29445","42","0","420","4"
"","7","Chamarajanagara","12","43689","5","43117","37","0","524","11"
"","8","Chikkaballapura","13","55705","0","55190","53","0","461","1"
"","9","Chikkamagaluru","6","57340","3","56921","12","0","407","0"
"","10","Chitradurga","4","46416","2","46168","9","0","239","0"
"","11","Dakshina 
Kannada","20","136197","16","134263","80","1","1844","10"
"","12","Davanagere","6","57606","7","56964","18","1","624","0"
"","13","Dharwada","46","84645","22","83103","148","0","1387","7"
"","14","Gadag","1","30605","2","30263","5","0","337","0"
"","15","Hassana","17","144070","16","142685","76","0","1307","2"
"","16","Haveri","3","26883","5","26207","7","0","669","0"
"","17","Kalaburagi","24","76821","10","75839","100","0","882","0"
"","18","Kodagu","21","49346","16","48938","55","0","352","1"
"","19","Kolara","23","63278","3","62553","60","0","665","0"
"","20","Koppala","9","41321","0","40769","14","0","538","0"
"","21  Mandya","","19","101628","7","100859","58","0","711","0"
"","22  Mysuru","","39","230316","37","227570","186","0","2560","0"
"","23","Raichuru","9","45511","2","45115","31","0","365","0"
"","24","Ramanagara","1","29863","3","29509","7","0","347","0"
"","25","Shivamogga","11","83475","6","82301","44","0","1129","1"
"","26","Tumakuru","12","160054","14","158766","70","0","1218","0"
"","27","Udupi","8","95849","10","95278","24","0","547","0"
"","28","Uttara Kannada","5","71344","9","70491","43","0","810","0"
"","29","Vijayapura","7","41065","3","40514","30","0","521","0"
"","30","Yadagiri","0","29974","0","29758","4","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","1889","4001655","1587","3952381","9135","3","40097","42"
"*
  
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 28-07-2022 
Page 5 of 10","","","","","","","","","",""
