"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","24","11","62627","0","4519","67140","16"
"Bageshwar","5","7","34031","0","2088","36115","4"
"Chamoli","45","54","47057","0","3200","50255","18"
"Champawat","70","29","60967","0","1911","62875","29"
"Dehradun","168","245","362680","6","33042","395587","43"
"Haridwar","66","87","304215","1","13107","317292","11"
"Nainital","15","36","80702","0","11333","91965","7"
"Pauri Garhwal","49","67","92484","0","5271","97748","13"
"Pithoragarh","0","1","40009","0","2559","42556","5"
"Rudraprayag","0","1","26751","0","2702","29453","6"
"Tehri Garhwal","0","44","34448","0","2357","36798","3"
"US Nagar","215","48","132730","0","8793","141499","16"
"Uttarkashi","0","250","37455","0","1642","39095","0"
"Total","657","880","1316156","7","92524","1408378","171"
