,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,991264,347616,353285,290363,https://www.icmr.gov.in/,36,1,101,220,68,129,417,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340672,2325939,14733,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,110957282,44704351,47578783,18674148,https://www.icmr.gov.in/,36,1,101,220,68,129,417,2,2,1,5,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67042,66744,296,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,1924584,961348,821819,141417,https://www.icmr.gov.in/,36,1,101,220,68,129,417,0,0,0,0,1,1,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746138,738084,8035,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,36,1,101,220,68,129,417,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855252,842927,12314,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,157289682,73485543,67912253,15891886,https://www.icmr.gov.in/,36,1,101,220,68,129,417,22,4,22,48,1,3,0,,,1332900000,Bihar,119520000
5,Chandigarh,100687,99501,1185,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,2291310,1185682,991051,114577,https://www.icmr.gov.in/,36,1,101,220,68,129,417,0,0,4,4,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187676,1173479,14190,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,49167921,21267792,20343759,7556370,https://www.icmr.gov.in/,36,1,101,220,68,129,417,0,0,0,0,0,3,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,1580040,782352,636962,160726,https://www.icmr.gov.in/,36,1,101,220,68,129,417,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040758,2014077,26664,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,37408658,18297599,15717339,3393720,https://www.icmr.gov.in/,36,1,101,220,68,129,417,7,4,4,15,5,4,1,,,1332900000,Delhi,19814000
9,Goa,263279,259239,4014,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,36,1,101,220,68,129,417,0,0,0,0,2,3,0,,,1332900000,Goa,1540000
10,Gujarat,1291344,1280251,11079,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,128104833,54398240,54032472,19674121,https://www.icmr.gov.in/,36,1,101,220,68,129,417,8,4,5,17,3,3,0,,,1332900000,Gujarat,67936000
11,Haryana,1078871,1068086,10754,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,45546331,23681682,19849158,2015491,https://www.icmr.gov.in/,36,1,101,220,68,129,417,1,2,10,13,1,2,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,322807,318551,4239,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,15325484,6646550,6328308,2350626,https://www.icmr.gov.in/,36,1,101,220,68,129,417,0,0,0,0,1,2,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,482014,477209,4792,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,24782265,11372601,11768145,1641519,https://www.icmr.gov.in/,36,1,101,220,68,129,417,0,0,0,0,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,443824,438489,5334,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,43875861,23969121,17860814,2045926,https://www.icmr.gov.in/,36,1,101,220,68,129,417,0,1,4,5,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4088574,4048187,40357,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,122150511,55174582,55391513,11584416,https://www.icmr.gov.in/,36,1,101,220,68,129,417,0,0,0,0,7,7,1,,,1332900000,Karnataka,65798000
16,Kerala,6906878,6833834,71938,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,57510060,29151133,25272076,3086851,https://www.icmr.gov.in/,36,1,101,220,68,129,417,4,5,3,12,20,44,0,,,1332900000,Kerala,35125000
17,Ladakh,29586,29355,231,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,567133,238303,204114,124716,https://www.icmr.gov.in/,36,1,101,220,68,129,417,0,0,0,0,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-06-20,TT,44993579,531897,44459838,2023-06-23 02:06:00.067193,931928154,2023-06-19 00:00:00,63515,2206707528,1027411493,951978274,227317761,145313,61813,60525,22975,https://www.icmr.gov.in/,36,1,101,220,68,129,417,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
