,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-04,WB,9073,16,3768,47864,286084,595137,3769,32484.0,77.0,14389.0,273155.0,590628.0,2862928.0,Alipurduar,8,0,4,,4002,9999,14,25.0,0.0,31.0,,7648.0,50276.0,1700000,,,,15807,102,15678,,1077159,752659,2022-01-04T22:45:23.377193+05:30,96906000,,,,1664301,19810,1619016,21546941,65138012,41652900,0,0,0,0,0
1,1,1,1,1,2022-01-04,WB,9073,16,3768,47864,286084,595137,3769,32484.0,77.0,14389.0,273155.0,590628.0,2862928.0,Bankura,50,0,25,,21101,22207,82,183.0,0.0,126.0,,36154.0,139487.0,3596292,,,,37199,276,36764,,2600005,1507921,2022-01-04T22:45:23.377193+05:30,96906000,,,,1664301,19810,1619016,21546941,65138012,41652900,0,0,0,0,0
2,2,2,2,2,2022-01-04,WB,9073,16,3768,47864,286084,595137,3769,32484.0,77.0,14389.0,273155.0,590628.0,2862928.0,Birbhum,219,4,82,,9074,11708,128,702.0,5.0,294.0,,16934.0,55034.0,3502387,,,,42746,299,41874,,1457678,1040751,2022-01-04T22:45:23.377193+05:30,96906000,,,,1664301,19810,1619016,21546941,65138012,41652900,0,0,0,0,0
3,3,3,3,3,2022-01-04,WB,9073,16,3768,47864,286084,595137,3769,32484.0,77.0,14389.0,273155.0,590628.0,2862928.0,Cooch Behar,14,0,15,,7451,13247,57,70.0,0.0,101.0,,16867.0,77345.0,2822780,,,,29965,99,29788,,1927712,1027591,2022-01-04T22:45:23.377193+05:30,96906000,,,,1664301,19810,1619016,21546941,65138012,41652900,0,0,0,0,0
4,4,4,4,4,2022-01-04,WB,9073,16,3768,47864,286084,595137,3769,32484.0,77.0,14389.0,273155.0,590628.0,2862928.0,Dakshin Dinajpur,10,0,14,,3392,11543,26,82.0,0.0,88.0,,7732.0,57814.0,1670931,,,,18771,176,18524,,1138273,812983,2022-01-04T22:45:23.377193+05:30,96906000,,,,1664301,19810,1619016,21546941,65138012,41652900,0,0,0,0,0
5,5,5,5,5,2022-01-04,WB,9073,16,3768,47864,286084,595137,3769,32484.0,77.0,14389.0,273155.0,590628.0,2862928.0,Darjeeling,50,0,37,,7596,7536,103,215.0,2.0,232.0,,14274.0,36033.0,1842034,,,,58640,553,57875,,1413068,1147235,2022-01-04T22:45:23.377193+05:30,96906000,,,,1664301,19810,1619016,21546941,65138012,41652900,0,0,0,0,0
6,6,6,6,6,2022-01-04,WB,9073,16,3768,47864,286084,595137,3769,32484.0,77.0,14389.0,273155.0,590628.0,2862928.0,Hooghly,400,0,176,,6762,42527,264,1391.0,6.0,734.0,,18023.0,161752.0,5520389,,,,90666,1042,88456,,3817022,2484306,2022-01-04T22:45:23.377193+05:30,96906000,,,,1664301,19810,1619016,21546941,65138012,41652900,0,0,0,0,0
7,7,7,7,7,2022-01-04,WB,9073,16,3768,47864,286084,595137,3769,32484.0,77.0,14389.0,273155.0,590628.0,2862928.0,Howrah,698,2,341,,9441,35384,209,2837.0,8.0,1123.0,,24454.0,150343.0,4841638,,,,104350,1553,100614,,3282909,2272777,2022-01-04T22:45:23.377193+05:30,96906000,,,,1664301,19810,1619016,21546941,65138012,41652900,0,0,0,0,0
8,8,8,8,8,2022-01-04,WB,9073,16,3768,47864,286084,595137,3769,32484.0,77.0,14389.0,273155.0,590628.0,2862928.0,Jalpaiguri,38,0,22,,10807,11740,85,134.0,0.0,149.0,,18139.0,63357.0,3869675,,,,42873,592,42147,,1547230,878264,2022-01-04T22:45:23.377193+05:30,96906000,,,,1664301,19810,1619016,21546941,65138012,41652900,0,0,0,0,0
9,9,9,9,9,2022-01-04,WB,9073,16,3768,47864,286084,595137,3769,32484.0,77.0,14389.0,273155.0,590628.0,2862928.0,Jhargram,18,0,9,,3596,5964,35,61.0,0.0,48.0,,7770.0,46037.0,1136548,,,,12438,27,12353,,814195,505784,2022-01-04T22:45:23.377193+05:30,96906000,,,,1664301,19810,1619016,21546941,65138012,41652900,0,0,0,0,0
