,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-04,HP,260,0,22,0,73116,1614,0,322,760.0,6.0,254.0,0,169274.0,16520.0,0.0,Bilaspur,7,0,3,,4466,27,0,25,29.0,0.0,40.0,0.0,8486.0,395.0,0,382056,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,14708,90,14572,,336266,321988,0,1,2022-01-04 22:45:00,7300000,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,229413,3862,224663,,6027048,5505385,0,29,11.0,0.0
1,1,1,1,2022-01-04,HP,260,0,22,0,73116,1614,0,322,760.0,6.0,254.0,0,169274.0,16520.0,0.0,Chamba,6,0,0,,4299,50,0,3,18.0,1.0,2.0,0.0,9970.0,422.0,0,518844,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,13758,161,13577,,384888,357716,0,2,2022-01-04 22:45:00,7300000,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,229413,3862,224663,,6027048,5505385,0,29,11.0,0.0
2,2,2,2,2022-01-04,HP,260,0,22,0,73116,1614,0,322,760.0,6.0,254.0,0,169274.0,16520.0,0.0,Hamirpur,11,0,3,,4884,16,0,42,34.0,1.0,30.0,0.0,10828.0,622.0,0,454293,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,18118,308,17760,,394632,365092,0,1,2022-01-04 22:45:00,7300000,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,229413,3862,224663,,6027048,5505385,0,29,11.0,0.0
3,3,3,3,2022-01-04,HP,260,0,22,0,73116,1614,0,322,760.0,6.0,254.0,0,169274.0,16520.0,0.0,Kangra,104,0,2,,16229,171,0,65,290.0,2.0,65.0,0.0,37941.0,2273.0,0,1507223,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,52571,1180,51059,,1243948,1155231,0,5,2022-01-04 22:45:00,7300000,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,229413,3862,224663,,6027048,5505385,0,29,11.0,0.0
4,4,4,4,2022-01-04,HP,260,0,22,0,73116,1614,0,322,760.0,6.0,254.0,0,169274.0,16520.0,0.0,Kinnaur,2,0,0,,731,31,0,3,6.0,0.0,2.0,0.0,1206.0,220.0,0,84298,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,3537,39,3492,,81345,69481,0,0,2022-01-04 22:45:00,7300000,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,229413,3862,224663,,6027048,5505385,0,29,11.0,0.0
5,5,5,5,2022-01-04,HP,260,0,22,0,73116,1614,0,322,760.0,6.0,254.0,0,169274.0,16520.0,0.0,Kullu,11,0,0,,4602,4,0,4,49.0,0.0,3.0,0.0,15633.0,956.0,0,437474,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,9801,158,9590,,379042,331712,0,14,2022-01-04 22:45:00,7300000,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,229413,3862,224663,,6027048,5505385,0,29,11.0,11.0
6,6,6,6,2022-01-04,HP,260,0,22,0,73116,1614,0,322,760.0,6.0,254.0,0,169274.0,16520.0,0.0,Lahaul and Spiti,3,0,0,,107,7,0,2,9.0,0.0,0.0,0.0,554.0,30.0,0,31528,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,2971,18,2944,,32719,25640,0,0,2022-01-04 22:45:00,7300000,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,229413,3862,224663,,6027048,5505385,0,29,11.0,0.0
7,7,7,7,2022-01-04,HP,260,0,22,0,73116,1614,0,322,760.0,6.0,254.0,0,169274.0,16520.0,0.0,Mandi,20,0,3,,11674,0,0,55,38.0,0.0,24.0,0.0,26619.0,701.0,0,999518,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,32146,463,31640,,819927,747342,0,0,2022-01-04 22:45:00,7300000,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,229413,3862,224663,,6027048,5505385,0,29,11.0,0.0
8,8,8,8,2022-01-04,HP,260,0,22,0,73116,1614,0,322,760.0,6.0,254.0,0,169274.0,16520.0,0.0,Shimla,32,0,1,,6008,234,0,52,120.0,2.0,25.0,0.0,14210.0,2910.0,0,813384,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,28239,657,27450,,714967,654502,0,4,2022-01-04 22:45:00,7300000,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,229413,3862,224663,,6027048,5505385,0,29,11.0,0.0
9,9,9,9,2022-01-04,HP,260,0,22,0,73116,1614,0,322,760.0,6.0,254.0,0,169274.0,16520.0,0.0,Sirmaur,16,0,2,,6961,107,0,1,23.0,0.0,2.0,0.0,15976.0,1233.0,0,530164,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,15506,211,15262,,455972,417615,0,0,2022-01-04 22:45:00,7300000,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,229413,3862,224663,,6027048,5505385,0,29,11.0,0.0
10,10,10,10,2022-01-04,HP,260,0,22,0,73116,1614,0,322,760.0,6.0,254.0,0,169274.0,16520.0,0.0,Solan,18,0,2,,6745,807,0,27,86.0,0.0,35.0,0.0,13292.0,5813.0,0,576670,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,23221,315,22817,,726392,625006,0,0,2022-01-04 22:45:00,7300000,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,229413,3862,224663,,6027048,5505385,0,29,11.0,0.0
11,11,11,11,2022-01-04,HP,260,0,22,0,73116,1614,0,322,760.0,6.0,254.0,0,169274.0,16520.0,0.0,Una,30,0,6,,6410,160,0,43,58.0,0.0,26.0,0.0,14559.0,945.0,0,521057,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,14837,262,14500,,456950,434060,0,2,2022-01-04 22:45:00,7300000,2022-01-04 19:00:00+05:30,https://twitter.com/nhm_hp,,229413,3862,224663,,6027048,5505385,0,29,11.0,0.0
