,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-08-20,PB,Amritsar,,,,60552,1844,58538,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
1,2022-08-20,PB,Barnala,,,,7651,360,7278,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
2,2022-08-20,PB,Bathinda,,,,52034,1425,50435,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
3,2022-08-20,PB,Faridkot,,,,17151,413,16703,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
4,2022-08-20,PB,Fatehgarh Sahib,,,,12465,437,11977,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
5,2022-08-20,PB,Fazilka,,,,23731,621,23099,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
6,2022-08-20,PB,Ferozepur,,,,18241,539,17657,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
7,2022-08-20,PB,Gurdaspur,,,,27201,867,26289,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
8,2022-08-20,PB,Hoshiarpur,,,,42093,1411,40495,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
9,2022-08-20,PB,Jalandhar,,,,80468,1951,78165,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
10,2022-08-20,PB,Kapurthala,,,,22438,595,21786,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
11,2022-08-20,PB,Ludhiana,,,,112948,3009,109750,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
12,2022-08-20,PB,Mansa,,,,17391,393,16994,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
13,2022-08-20,PB,Moga,,,,11161,269,10860,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
14,2022-08-20,PB,Pathankot,,,,24918,520,24379,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
15,2022-08-20,PB,Patiala,,,,63792,1717,61836,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
16,2022-08-20,PB,Rupnagar,,,,18747,459,18137,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
17,2022-08-20,PB,S.A.S. Nagar,,,,99988,1163,98390,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
18,2022-08-20,PB,Sangrur,,,,14678,864,13792,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
19,2022-08-20,PB,Shahid Bhagat Singh Nagar,,,,13742,409,13284,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
20,2022-08-20,PB,Sri Muktsar Sahib,,,,22722,539,22151,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
21,2022-08-20,PB,Tarn Taran,,,,11000,399,10573,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
22,2022-08-20,PB,Unknown,,,,1863,-2543,-9302,,2022-08-21 11:55:23.255287,,,,781028,17875,747101,20363765,0,0
