,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10622,129,2023-04-03,TT,44726246,530892,44175135,2023-04-07 03:01:29.471980,921869037,2023-04-02 00:00:00,59512,2206584950,1027400118,951961159,227223673,991263,347616,353284,290363,https://www.icmr.gov.in/,3641,11,1800,319,70,-167,222,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339254,2324407,14733,2023-04-03,TT,44726246,530892,44175135,2023-04-07 03:01:29.471980,921869037,2023-04-02 00:00:00,59512,2206584950,1027400118,951961159,227223673,110956805,44704206,47578702,18673897,https://www.icmr.gov.in/,3641,11,1800,319,70,-167,222,3,3,4,10,36,6,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-04-03,TT,44726246,530892,44175135,2023-04-07 03:01:29.471980,921869037,2023-04-02 00:00:00,59512,2206584950,1027400118,951961159,227223673,1924582,961348,821819,141415,https://www.icmr.gov.in/,3641,11,1800,319,70,-167,222,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746104,738065,8035,2023-04-03,TT,44726246,530892,44175135,2023-04-07 03:01:29.471980,921869037,2023-04-02 00:00:00,59512,2206584950,1027400118,951961159,227223673,50335776,24813012,22150253,3372511,https://www.icmr.gov.in/,3641,11,1800,319,70,-167,222,2,6,4,12,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851496,839151,12303,2023-04-03,TT,44726246,530892,44175135,2023-04-07 03:01:29.471980,921869037,2023-04-02 00:00:00,59512,2206584950,1027400118,951961159,227223673,157282957,73484927,67911981,15886049,https://www.icmr.gov.in/,3641,11,1800,319,70,-167,222,17,38,9,64,13,6,0,,,1332900000,Bihar,119520000
5,Chandigarh,99533,98240,1183,2023-04-03,TT,44726246,530892,44175135,2023-04-07 03:01:29.471980,921869037,2023-04-02 00:00:00,59512,2206584950,1027400118,951961159,227223673,2290694,1185605,990909,114180,https://www.icmr.gov.in/,3641,11,1800,319,70,-167,222,0,0,0,0,20,5,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177948,1163688,14147,2023-04-03,TT,44726246,530892,44175135,2023-04-07 03:01:29.471980,921869037,2023-04-02 00:00:00,59512,2206584950,1027400118,951961159,227223673,49167589,21267673,20343672,7556244,https://www.icmr.gov.in/,3641,11,1800,319,70,-167,222,1,0,0,1,22,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-04-03,TT,44726246,530892,44175135,2023-04-07 03:01:29.471980,921869037,2023-04-02 00:00:00,59512,2206584950,1027400118,951961159,227223673,1579858,782345,636958,160555,https://www.icmr.gov.in/,3641,11,1800,319,70,-167,222,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2010741,1982816,26530,2023-04-03,TT,44726246,530892,44175135,2023-04-07 03:01:29.471980,921869037,2023-04-02 00:00:00,59512,2206584950,1027400118,951961159,227223673,37405305,18296467,15716558,3392280,https://www.icmr.gov.in/,3641,11,1800,319,70,-167,222,19,10,19,48,429,249,1,,,1332900000,Delhi,19814000
9,Goa,260169,255475,4014,2023-04-03,TT,44726246,530892,44175135,2023-04-07 03:01:29.471980,921869037,2023-04-02 00:00:00,59512,2206584950,1027400118,951961159,227223673,2874451,1440043,1295732,138676,https://www.icmr.gov.in/,3641,11,1800,319,70,-167,222,0,0,0,0,119,40,0,,,1332900000,Goa,1540000
