,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-03-17,AR,Anjaw,,,,1138,3,1134,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
1,2022-03-17,AR,Changlang,,,,4256,22,4234,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
2,2022-03-17,AR,Upper Dibang Valley,,,,414,2,412,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
3,2022-03-17,AR,East Kameng,,,,1215,0,1215,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
4,2022-03-17,AR,East Siang,,,,3678,18,3660,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
5,2022-03-17,AR,Kamle,,,,585,0,585,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
6,2022-03-17,AR,Kra Daadi,,,,270,0,270,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
7,2022-03-17,AR,Kurung Kumey,,,,526,1,525,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
8,2022-03-17,AR,Lepa Rada,,,,1029,3,1026,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
9,2022-03-17,AR,Lohit,,,,3411,29,3382,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
10,2022-03-17,AR,Longding,,,,935,2,933,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
11,2022-03-17,AR,Lower Dibang Valley,,,,2841,13,2828,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
12,2022-03-17,AR,Lower Siang,,,,833,8,825,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
13,2022-03-17,AR,Lower Subansiri,,,,3605,15,3590,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
14,2022-03-17,AR,Namsai,,,,2738,17,2720,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
15,2022-03-17,AR,Pakke Kessang,,,,498,0,498,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
16,2022-03-17,AR,Papum Pare,,,,22067,105,21957,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
17,2022-03-17,AR,Shi Yomi,,,,305,0,305,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
18,2022-03-17,AR,Siang,,,,441,3,438,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
19,2022-03-17,AR,Tawang,,,,2926,21,2905,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
20,2022-03-17,AR,Tirap,,,,1261,5,1256,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
21,2022-03-17,AR,Upper Siang,,,,1180,1,1178,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
22,2022-03-17,AR,Upper Subansiri,,,,2023,7,2016,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
23,2022-03-17,AR,West Kameng,,,,4276,15,4257,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
24,2022-03-17,AR,West Siang,,,,2032,6,2026,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
25,2022-03-17,AR,Unknown,,,,0,0,0,,2022-03-18 13:09:28.846579,,,,64483,296,64175,1255556
