,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-05,AP,Foreign Evacuees,,,,,,,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
1,2021-12-05,AP,Anantapur,,,,158074,1093,156907,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
2,2021-12-05,AP,Chittoor,,,,248122,1955,245889,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
3,2021-12-05,AP,East Godavari,,,,294761,1290,293076,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
4,2021-12-05,AP,Guntur,,,,178928,1251,177452,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
5,2021-12-05,AP,Krishna,,,,120359,1461,118530,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
6,2021-12-05,AP,Kurnool,,,,124202,854,123338,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
7,2021-12-05,AP,Other State,,,,,,,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
8,2021-12-05,AP,Prakasam,,,,138725,1129,137545,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
9,2021-12-05,AP,S.P.S. Nellore,,,,146898,1054,145606,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
10,2021-12-05,AP,Srikakulam,,,,123464,789,122564,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
11,2021-12-05,AP,Visakhapatnam,,,,158492,1135,157162,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
12,2021-12-05,AP,Vizianagaram,,,,83066,672,82367,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
13,2021-12-05,AP,West Godavari,,,,179704,1121,178437,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
14,2021-12-05,AP,Y.S.R. Kadapa,,,,115886,644,115211,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
15,2021-12-05,AP,Unknown,,,,154,4,177,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
16,2021-12-05,AP,Other States,,,,2461,0,2461,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
17,2021-12-05,AP,Other Countries,,,,434,0,434,,2021-12-06 11:55:22.439043,,,,2073730,14452,2057156,
