Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-05-05,HP,Bilaspur,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,18235,95,18139,,2022-05-05 19:55:40.389355,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,284849,4115,280658,,19,1
2022-05-05,HP,Chamba,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,16119,171,15943,,2022-05-05 19:55:40.389377,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,284849,4115,280658,,19,2
2022-05-05,HP,Hamirpur,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,23339,329,23008,,2022-05-05 19:55:40.389379,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,284849,4115,280658,,19,1
2022-05-05,HP,Kangra,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,63805,1246,62534,,2022-05-05 19:55:40.389380,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,284849,4115,280658,,19,7
2022-05-05,HP,Kinnaur,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,4451,41,4406,,2022-05-05 19:55:40.389381,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,284849,4115,280658,,19,0
2022-05-05,HP,Kullu,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,11966,162,11800,,2022-05-05 19:55:40.389383,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,284849,4115,280658,,19,2
2022-05-05,HP,Lahaul and Spiti,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,3160,18,3141,,2022-05-05 19:55:40.389384,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,284849,4115,280658,,19,0
2022-05-05,HP,Mandi,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,38840,502,38331,,2022-05-05 19:55:40.389385,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,284849,4115,280658,,19,0
2022-05-05,HP,Shimla,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,35726,716,34997,,2022-05-05 19:55:40.389388,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,284849,4115,280658,,19,4
2022-05-05,HP,Sirmaur,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,19865,221,19641,,2022-05-05 19:55:40.389389,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,284849,4115,280658,,19,0
2022-05-05,HP,Solan,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,30632,335,30293,,2022-05-05 19:55:40.389390,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,284849,4115,280658,,19,0
2022-05-05,HP,Una,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,18711,279,18425,,2022-05-05 19:55:40.389392,2022-05-05 17:00:00+05:30,https://twitter.com/nhm_hp,,284849,4115,280658,,19,2
