Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-07-02,HP,Bilaspur,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,18279,95,18168,,2022-07-02 19:55:38.714585,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,286371,4122,281559,,19,1
2022-07-02,HP,Chamba,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,16229,173,15991,,2022-07-02 19:55:38.714585,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,286371,4122,281559,,19,2
2022-07-02,HP,Hamirpur,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,23462,330,23077,,2022-07-02 19:55:38.714585,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,286371,4122,281559,,19,1
2022-07-02,HP,Kangra,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,64388,1248,62895,,2022-07-02 19:55:38.714585,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,286371,4122,281559,,19,7
2022-07-02,HP,Kinnaur,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,4491,41,4425,,2022-07-02 19:55:38.714585,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,286371,4122,281559,,19,0
2022-07-02,HP,Kullu,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,12003,162,11818,,2022-07-02 19:55:38.714585,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,286371,4122,281559,,19,2
2022-07-02,HP,Lahaul and Spiti,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,3203,18,3165,,2022-07-02 19:55:38.714585,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,286371,4122,281559,,19,0
2022-07-02,HP,Mandi,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,38989,502,38420,,2022-07-02 19:55:38.714585,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,286371,4122,281559,,19,0
2022-07-02,HP,Shimla,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,35909,717,35103,,2022-07-02 19:55:38.714585,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,286371,4122,281559,,19,4
2022-07-02,HP,Sirmaur,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,19923,221,19665,,2022-07-02 19:55:38.714585,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,286371,4122,281559,,19,0
2022-07-02,HP,Solan,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,30747,336,30378,,2022-07-02 19:55:38.714585,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,286371,4122,281559,,19,0
2022-07-02,HP,Una,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,18748,279,18454,,2022-07-02 19:55:38.714585,2022-07-02 17:00:00+05:30,https://twitter.com/nhm_hp,,286371,4122,281559,,19,2
