,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
2,2022-07-02,HR,Gurugram,,,,283293.0,1008.0,nan,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
3,2022-07-02,HR,Faridabad,,,,131938.0,741.0,130760 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
4,2022-07-02,HR,Hisar,,,,62438.0,1175.0,61206 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
5,2022-07-02,HR,Sonipat,,,,58901.0,276.0,58576,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
6,2022-07-02,HR,Karnal,,,,48509.0,596.0,47811 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
7,2022-07-02,HR,Panchkula,,,,45167.0,415.0,44562 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
8,2022-07-02,HR,Ambala,,,,41056.0,542.0,40392 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
9,2022-07-02,HR,Panipat,,,,36217.0,673.0,35499,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
10,2022-07-02,HR,Sirsa,,,,33529.0,539.0,32957 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
11,2022-07-02,HR,Rohtak,,,,32228.0,537.0,31594 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
12,2022-07-02,HR,Yamunanagar,,,,30771.0,455.0,30288 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
13,2022-07-02,HR,Kurukshetra,,,,26991.0,398.0,26544 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
14,2022-07-02,HR,Bhiwani,,,,26617.0,665.0,25939 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
15,2022-07-02,HR,Mahendragarh,,,,24783.0,165.0,24602 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
16,2022-07-02,HR,Rewari,,,,24714.0,224.0,24487 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
17,2022-07-02,HR,Jind,,,,24485.0,542.0,23908 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
18,2022-07-02,HR,Jhajjar,,,,23601.0,350.0,23229 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
19,2022-07-02,HR,Fatehabad,,,,20116.0,498.0,19605,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
20,2022-07-02,HR,Kaithal,,,,14378.0,371.0,13940 ,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
21,2022-07-02,HR,Palwal,,,,13531.0,170.0,13353,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
22,2022-07-02,HR,Dadri,,,,7485.0,145.0,7338,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
23,2022-07-02,HR,Nuh,,,,6132.0,139.0,5991,,2022-07-16T16:55:49.666824+05:30,,,,1016880.0,10624.0,nan,18108290,0,0
