Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-07-02,KL,Thiruvananthapuram,,,,727804,8447,0,711591,,2022-07-03 12:33:56.478863,2022-07-03 12:33:56.479731,,,6649950,28658,70046,0,48098095
2022-07-02,KL,Ernakulam,,,,915196,8293,0,900082,,2022-07-03 12:33:56.478863,2022-07-03 12:33:56.479731,,,6649950,28658,70046,0,48098095
2022-07-02,KL,Kollam,,,,517895,6544,0,508423,,2022-07-03 12:33:56.478863,2022-07-03 12:33:56.479731,,,6649950,28658,70046,0,48098095
2022-07-02,KL,Kottayam,,,,461708,4558,0,454500,,2022-07-03 12:33:56.478863,2022-07-03 12:33:56.479731,,,6649950,28658,70046,0,48098095
2022-07-02,KL,Alappuzha,,,,395486,5253,0,388521,,2022-07-03 12:33:56.478863,2022-07-03 12:33:56.479731,,,6649950,28658,70046,0,48098095
2022-07-02,KL,Pathanamthitta,,,,273403,2542,0,269252,,2022-07-03 12:33:56.478863,2022-07-03 12:33:56.479731,,,6649950,28658,70046,0,48098095
2022-07-02,KL,Thrissur,,,,676286,7454,0,667539,,2022-07-03 12:33:56.478863,2022-07-03 12:33:56.479731,,,6649950,28658,70046,0,48098095
2022-07-02,KL,Kozhikode,,,,680934,6368,0,673291,,2022-07-03 12:33:56.478863,2022-07-03 12:33:56.479731,,,6649950,28658,70046,0,48098095
2022-07-02,KL,Palakkad,,,,452225,5813,0,445543,,2022-07-03 12:33:56.478863,2022-07-03 12:33:56.479731,,,6649950,28658,70046,0,48098095
2022-07-02,KL,Malappuram,,,,649364,6448,0,642263,,2022-07-03 12:33:56.478863,2022-07-03 12:33:56.479731,,,6649950,28658,70046,0,48098095
2022-07-02,KL,Idukki,,,,212062,1521,0,210013,,2022-07-03 12:33:56.478863,2022-07-03 12:33:56.479731,,,6649950,28658,70046,0,48098095
2022-07-02,KL,Wayanad,,,,169247,976,0,168059,,2022-07-03 12:33:56.478863,2022-07-03 12:33:56.479731,,,6649950,28658,70046,0,48098095
2022-07-02,KL,Kannur,,,,351053,4438,0,346426,,2022-07-03 12:33:56.478863,2022-07-03 12:33:56.479731,,,6649950,28658,70046,0,48098095
2022-07-02,KL,Kasaragod,,,,167287,1391,0,165743,,2022-07-03 12:33:56.478863,2022-07-03 12:33:56.479731,,,6649950,28658,70046,0,48098095
