TT|2022-05-17 07:55:11.008335|GetSource|ERR|File Not Found
TT|2022-05-17 09:55:10.689782|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-17 09:55:22.602400|ExtractFromHTML|OK|COMPLETED
TT|2022-05-17 11:55:10.361901|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-17 11:55:24.952668|ExtractFromHTML|OK|COMPLETED
TT|2022-05-17 19:55:09.196683|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-17 19:55:25.412985|ExtractFromHTML|OK|COMPLETED
TT|2022-05-17 20:55:08.866536|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-17 20:55:25.242024|ExtractFromHTML|OK|COMPLETED
TT|2022-05-17 21:55:09.621249|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-17 21:55:24.172967|ExtractFromHTML|OK|COMPLETED
TT|2022-05-17 22:55:09.425852|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-17 22:55:25.114274|ExtractFromHTML|OK|COMPLETED
